id,age,gender,postal_code,traffic_source,avg_sequence_number,order_id,status,num_of_item,month_day
68149,29,M,79936,Organic,5.0,85468,Complete,1,07-14
68179,45,M,79936,Search,5.0,85511,Returned,1,07-21
75857,34,F,79936,Search,5.0,95077,Processing,1,05-07
75857,34,F,79936,Search,5.0,95076,Shipped,1,04-03
18097,33,M,79907,Search,6.6,22680,Complete,1,04-18
18097,33,M,79907,Search,6.6,22682,Complete,2,12-27
18097,33,M,79907,Search,6.6,22681,Returned,2,08-18
18250,36,M,79907,Organic,5.0,22856,Complete,1,07-04
18250,36,M,79907,Organic,5.0,22857,Shipped,1,11-12
18344,53,F,79907,Search,8.75,22966,Complete,3,11-25
18344,53,F,79907,Search,8.75,22967,Processing,1,01-28
29891,25,F,79907,Search,13.0,37312,Shipped,4,01-10
46541,20,F,79907,Email,8.75,58221,Complete,3,02-23
46541,20,F,79907,Email,8.75,58222,Complete,1,02-12
46541,20,F,79907,Email,8.75,58219,Returned,3,01-29
46541,20,F,79907,Email,8.75,58220,Shipped,1,04-29
47744,19,F,79907,Search,5.0,59773,Cancelled,1,08-26
47883,66,M,79907,Display,7.0,59921,Processing,2,11-13
61555,14,F,79907,Search,6.333333333333333,77148,Cancelled,2,11-14
61555,14,F,79907,Search,6.333333333333333,77151,Cancelled,1,07-31
61555,14,F,79907,Search,6.333333333333333,77150,Processing,2,09-04
61555,14,F,79907,Search,6.333333333333333,77149,Returned,1,12-11
75837,41,M,79907,Search,5.0,95050,Shipped,1,08-20
75837,41,M,79907,Search,5.0,95051,Shipped,1,07-15
88933,40,F,79907,Search,6.333333333333333,111344,Complete,1,10-07
88933,40,F,79907,Search,6.333333333333333,111345,Processing,2,10-12
17564,16,F,79925,Display,13.0,22026,Shipped,4,03-09
24932,54,M,79925,Facebook,5.0,31140,Complete,1,08-04
39505,53,M,79925,Search,6.333333333333333,49353,Cancelled,1,12-17
39505,53,M,79925,Search,6.333333333333333,49354,Cancelled,2,11-06
92753,56,F,79925,Search,5.0,116125,Returned,1,04-04
2579,61,F,79915,Search,5.0,3220,Shipped,1,03-01
25529,68,M,79915,Organic,5.0,31900,Shipped,1,03-16
50196,39,M,79915,Search,7.0,62803,Shipped,2,06-26
82456,40,F,79915,Organic,13.0,103254,Complete,4,01-16
18877,16,M,79924,Search,5.0,23626,Shipped,1,06-18
59586,15,M,79924,Search,5.0,74641,Processing,1,12-30
82085,69,F,79924,Search,6.0,102799,Cancelled,2,04-08
82085,69,F,79924,Search,6.0,102801,Cancelled,1,09-19
82085,69,F,79924,Search,6.0,102800,Complete,1,03-21
95707,58,F,79924,Facebook,5.0,119884,Shipped,1,05-12
4439,31,M,79905,Organic,7.0,5617,Shipped,2,01-05
18340,25,M,79905,Search,7.0,22961,Processing,2,07-22
18340,25,M,79905,Search,7.0,22962,Shipped,2,07-04
67941,67,M,79905,Search,5.0,85193,Complete,1,10-22
67941,67,M,79905,Search,5.0,85192,Processing,1,07-10
67941,67,M,79905,Search,5.0,85194,Shipped,1,06-12
68057,34,M,79905,Search,11.0,85338,Complete,2,06-06
68057,34,M,79905,Search,11.0,85337,Shipped,4,05-23
21038,23,F,79904,Facebook,5.0,26339,Processing,1,06-14
36921,41,F,79904,Organic,5.0,46114,Returned,1,12-31
36921,41,F,79904,Organic,5.0,46113,Shipped,1,10-12
37240,46,F,79930,Organic,5.0,46533,Processing,1,11-30
96594,53,M,79902,Search,7.0,121016,Shipped,2,05-03
34116,57,F,79912,Search,10.0,42652,Complete,3,09-25
59043,56,M,79912,Search,5.0,73922,Returned,1,09-25
67278,22,M,79912,Search,7.0,84355,Shipped,2,06-06
76245,12,M,79912,Search,5.0,95554,Processing,1,09-03
76245,12,M,79912,Search,5.0,95555,Returned,1,06-04
68492,51,F,79932,Display,5.0,85883,Complete,1,01-16
88784,63,M,79932,Facebook,5.0,111159,Cancelled,1,01-15
88784,63,M,79932,Facebook,5.0,111161,Complete,1,04-08
88784,63,M,79932,Facebook,5.0,111160,Returned,1,10-17
42364,13,M,84078,Search,5.0,52875,Processing,1,03-08
82962,20,F,84078,Search,5.0,103891,Complete,1,09-23
82962,20,F,84078,Search,5.0,103892,Shipped,1,02-03
2608,24,M,84032,Facebook,6.333333333333333,3257,Complete,1,12-26
2608,24,M,84032,Facebook,6.333333333333333,3258,Returned,2,06-28
19187,59,M,84032,Search,5.0,24032,Complete,1,01-09
19187,59,M,84032,Search,5.0,24031,Shipped,1,12-22
84172,69,F,84032,Email,5.0,105402,Complete,1,05-13
84172,69,F,84032,Email,5.0,105403,Shipped,1,06-07
81539,68,M,84663,Display,5.0,102125,Complete,1,05-23
93426,23,F,84663,Search,5.0,116964,Shipped,1,03-05
93426,23,F,84663,Search,5.0,116965,Shipped,1,07-22
93426,23,F,84663,Search,5.0,116966,Shipped,1,12-28
56280,44,F,84604,Search,5.0,70455,Cancelled,1,07-02
92441,55,F,84604,Search,5.0,115726,Processing,1,03-04
50266,40,M,84606,Search,6.6,62883,Processing,2,08-15
50266,40,M,84606,Search,6.6,62884,Returned,2,10-17
50266,40,M,84606,Search,6.6,62885,Shipped,1,09-14
52469,63,F,84606,Organic,5.0,65671,Processing,1,08-04
59721,60,F,84606,Search,5.0,74825,Processing,1,11-18
59721,60,F,84606,Search,5.0,74826,Shipped,1,12-16
4491,63,F,84660,Search,5.0,5686,Complete,1,05-14
21144,69,F,84660,Search,5.0,26481,Complete,1,06-08
21144,69,F,84660,Search,5.0,26482,Returned,1,08-15
26528,22,F,84660,Search,5.0,33124,Processing,1,01-14
42213,33,M,84660,Search,5.0,52693,Cancelled,1,01-14
47355,36,M,84660,Organic,5.0,59266,Shipped,1,01-17
64685,45,F,84660,Display,5.0,81115,Complete,1,07-23
65172,29,F,84660,Search,5.0,81726,Processing,1,10-23
65479,40,F,84660,Display,9.444444444444445,82083,Complete,2,01-08
65479,40,F,84660,Display,9.444444444444445,82084,Complete,4,01-10
65479,40,F,84660,Display,9.444444444444445,82085,Complete,2,09-15
65479,40,F,84660,Display,9.444444444444445,82082,Processing,1,09-23
66774,58,F,84660,Search,5.0,83713,Processing,1,03-23
75074,13,F,84660,Search,5.0,94114,Shipped,1,05-08
9199,25,F,84097,Search,5.0,11470,Processing,1,03-28
13696,49,M,84097,Search,5.0,17188,Shipped,1,01-07
20073,29,M,84097,Facebook,5.0,25174,Complete,1,11-27
21898,29,F,84097,Email,5.0,27387,Processing,1,12-08
21898,29,F,84097,Email,5.0,27386,Shipped,1,01-04
29120,42,F,84097,Search,10.0,36332,Cancelled,3,04-12
45776,65,F,84097,Organic,5.0,57152,Processing,1,06-26
45776,65,F,84097,Organic,5.0,57153,Shipped,1,06-22
59877,17,F,84097,Search,5.0,75029,Cancelled,1,05-20
96366,25,F,84097,Organic,5.0,120738,Returned,1,08-12
96366,25,F,84097,Organic,5.0,120739,Shipped,1,10-19
32859,45,F,84121,Organic,9.571428571428571,41049,Complete,1,04-08
32859,45,F,84121,Organic,9.571428571428571,41048,Shipped,4,08-20
32859,45,F,84121,Organic,9.571428571428571,41050,Shipped,1,06-17
32859,45,F,84121,Organic,9.571428571428571,41051,Shipped,1,02-13
44570,14,F,84121,Search,5.0,55646,Shipped,1,02-25
49725,60,M,84121,Search,7.0,62202,Processing,2,01-08
52037,19,M,84121,Search,5.0,65129,Shipped,1,11-13
70961,55,F,84121,Search,13.0,89029,Cancelled,4,10-29
78673,62,M,84121,Organic,5.0,98595,Cancelled,1,08-23
90720,60,M,84121,Search,6.0,113606,Cancelled,1,09-16
90720,60,M,84121,Search,6.0,113607,Complete,2,01-30
90720,60,M,84121,Search,6.0,113605,Processing,1,01-09
7255,29,F,84057,Search,5.0,9097,Complete,1,03-09
7255,29,F,84057,Search,5.0,9096,Shipped,1,01-28
10903,36,F,84057,Organic,5.0,13571,Cancelled,1,08-30
10903,36,F,84057,Organic,5.0,13570,Shipped,1,09-26
97161,22,M,84057,Search,9.444444444444445,121717,Cancelled,4,10-03
97161,22,M,84057,Search,9.444444444444445,121716,Returned,2,10-04
97161,22,M,84057,Search,9.444444444444445,121715,Shipped,1,01-14
97161,22,M,84057,Search,9.444444444444445,121718,Shipped,2,07-22
27359,62,F,84109,Organic,5.0,34127,Cancelled,1,06-02
27359,62,F,84109,Organic,5.0,34129,Complete,1,01-08
27359,62,F,84109,Organic,5.0,34128,Shipped,1,09-29
27359,62,F,84109,Organic,5.0,34130,Shipped,1,02-20
12524,51,M,84321,Facebook,5.0,15654,Processing,1,05-30
12524,51,M,84321,Facebook,5.0,15653,Shipped,1,02-23
12658,27,F,84321,Organic,6.333333333333333,15833,Processing,2,06-19
12658,27,F,84321,Organic,6.333333333333333,15832,Returned,1,12-09
15629,49,M,84321,Search,7.0,19586,Complete,2,06-06
31294,64,F,84321,Search,5.0,39062,Cancelled,1,07-04
31294,64,F,84321,Search,5.0,39064,Cancelled,1,08-03
31294,64,F,84321,Search,5.0,39063,Processing,1,12-27
31294,64,F,84321,Search,5.0,39061,Shipped,1,06-07
57193,21,M,84321,Search,6.333333333333333,71591,Complete,1,07-01
57193,21,M,84321,Search,6.333333333333333,71590,Returned,2,04-20
75289,53,F,84321,Display,5.0,94363,Complete,1,07-17
84338,13,F,84321,Facebook,5.0,105598,Shipped,1,12-14
60381,45,F,84601,Facebook,10.0,75678,Returned,3,07-21
22960,58,F,84651,Organic,5.0,28721,Processing,1,09-30
78730,30,F,84651,Search,10.0,98668,Returned,3,09-11
8605,47,M,84062,Organic,5.0,10756,Shipped,1,07-21
19152,57,F,84062,Search,5.0,23982,Returned,1,11-09
19152,57,F,84062,Search,5.0,23981,Shipped,1,04-21
19152,57,F,84062,Search,5.0,23983,Shipped,1,01-31
19152,57,F,84062,Search,5.0,23984,Shipped,1,05-20
54576,22,F,84062,Search,5.0,68303,Returned,1,12-26
75908,45,M,84062,Organic,7.0,95145,Complete,2,09-07
84189,47,M,84062,Facebook,5.0,105422,Complete,1,08-11
92601,32,F,84062,Search,5.0,115937,Complete,1,12-04
95007,19,F,84062,Display,7.0,118960,Shipped,2,05-17
96991,34,F,84062,Search,5.0,121490,Cancelled,1,09-04
96991,34,F,84062,Search,5.0,121491,Complete,1,06-14
27458,45,M,84108,Search,7.0,34243,Returned,2,11-17
28991,16,F,84108,Search,5.0,36169,Shipped,1,12-25
41151,61,M,84108,Search,7.0,51364,Cancelled,2,08-01
26939,58,F,84092,Organic,5.0,33627,Complete,1,05-04
29162,66,F,84092,Search,7.0,36377,Processing,2,06-29
71792,12,F,84092,Search,5.0,90066,Processing,1,10-24
14529,15,F,84003,Search,5.0,18249,Complete,1,08-15
38700,18,F,84003,Facebook,5.0,48369,Complete,1,07-02
38700,18,F,84003,Facebook,5.0,48370,Shipped,1,11-18
46558,52,F,84003,Search,5.0,58237,Shipped,1,08-21
36634,40,M,84124,Facebook,5.0,45756,Complete,1,09-21
59392,63,M,84124,Search,5.0,74380,Processing,1,11-27
71839,52,M,84124,Search,5.0,90113,Complete,1,04-18
75778,19,F,84124,Organic,5.0,94970,Cancelled,1,12-15
73434,31,M,84093,Search,5.0,92096,Complete,1,06-16
73434,31,M,84093,Search,5.0,92097,Complete,1,12-03
73434,31,M,84093,Search,5.0,92098,Processing,1,02-16
73434,31,M,84093,Search,5.0,92095,Shipped,1,08-04
878,34,F,84117,Organic,5.0,1094,Complete,1,12-17
22871,54,M,84117,Search,10.0,28615,Shipped,3,01-03
31199,34,F,84117,Search,5.0,38958,Cancelled,1,11-07
31199,34,F,84117,Search,5.0,38957,Processing,1,09-06
5638,67,F,84010,Search,9.25,7068,Complete,3,07-20
5638,67,F,84010,Search,9.25,7070,Complete,2,06-18
5638,67,F,84010,Search,9.25,7069,Shipped,3,05-21
12179,13,F,84010,Search,5.0,15211,Processing,1,06-26
54903,26,M,84010,Search,7.714285714285714,68714,Complete,3,11-16
54903,26,M,84010,Search,7.714285714285714,68712,Processing,1,02-13
54903,26,M,84010,Search,7.714285714285714,68713,Processing,1,12-26
54903,26,M,84010,Search,7.714285714285714,68711,Shipped,2,12-28
61890,21,F,84010,Organic,5.0,77554,Processing,1,10-26
61890,21,F,84010,Organic,5.0,77555,Processing,1,02-20
61890,21,F,84010,Organic,5.0,77556,Shipped,1,08-21
28355,36,M,84106,Facebook,11.4,35397,Complete,4,02-12
28355,36,M,84106,Facebook,11.4,35398,Processing,1,12-14
43730,49,F,84106,Search,7.0,54581,Returned,2,08-05
63906,12,F,84106,Search,5.0,80117,Complete,1,09-01
74654,46,F,84106,Search,7.714285714285714,93591,Complete,1,04-23
74654,46,F,84106,Search,7.714285714285714,93593,Complete,3,08-29
74654,46,F,84106,Search,7.714285714285714,93592,Returned,1,12-12
74654,46,F,84106,Search,7.714285714285714,93590,Shipped,2,10-31
5826,13,M,84105,Search,6.333333333333333,7311,Processing,1,06-18
5826,13,M,84105,Search,6.333333333333333,7310,Shipped,2,06-17
59478,45,F,84105,Organic,5.0,74493,Processing,1,08-05
76097,41,F,84094,Organic,5.0,95352,Cancelled,1,05-22
92709,51,M,84094,Search,10.142857142857142,116072,Cancelled,2,09-20
92709,51,M,84094,Search,10.142857142857142,116070,Shipped,4,10-16
92709,51,M,84094,Search,10.142857142857142,116071,Shipped,1,11-26
14027,14,M,84020,Search,7.0,17612,Shipped,2,03-12
16191,62,M,84020,Search,5.0,20298,Complete,1,06-07
16191,62,M,84020,Search,5.0,20297,Returned,1,05-18
16191,62,M,84020,Search,5.0,20296,Shipped,1,11-18
40799,60,M,84020,Organic,5.0,50939,Shipped,1,06-28
54322,67,F,84020,Search,7.0,67992,Cancelled,2,12-12
54322,67,F,84020,Search,7.0,67993,Returned,2,05-30
84950,17,M,84020,Search,5.0,106363,Shipped,1,01-10
4277,58,F,84107,Search,13.0,5404,Cancelled,4,12-17
56788,66,M,84107,Display,8.75,71118,Complete,1,08-12
56788,66,M,84107,Display,8.75,71117,Shipped,3,10-11
5904,12,M,84070,Search,5.0,7404,Complete,1,02-20
5904,12,M,84070,Search,5.0,7405,Processing,1,03-06
38885,37,F,84070,Facebook,5.0,48570,Complete,1,09-29
93923,50,F,84070,Search,6.0,117556,Complete,1,12-05
93923,50,F,84070,Search,6.0,117554,Shipped,1,11-05
93923,50,F,84070,Search,6.0,117555,Shipped,2,11-08
19388,48,M,84047,Search,5.0,24286,Shipped,1,03-14
40081,21,F,84047,Organic,5.0,50041,Shipped,1,09-05
41726,69,M,84047,Search,6.333333333333333,52064,Cancelled,2,12-14
41726,69,M,84047,Search,6.333333333333333,52065,Processing,1,10-31
54012,13,F,84047,Search,5.0,67606,Processing,1,12-03
92336,44,F,84047,Search,7.0,115603,Processing,2,10-07
43572,45,F,84115,Facebook,6.333333333333333,54379,Complete,1,01-28
43572,45,F,84115,Facebook,6.333333333333333,54380,Complete,2,10-30
43572,45,F,84115,Facebook,6.333333333333333,54377,Processing,1,11-12
43572,45,F,84115,Facebook,6.333333333333333,54378,Shipped,2,11-29
52879,49,M,84403,Organic,5.0,66200,Processing,1,12-17
69683,58,F,84403,Search,5.8,87429,Complete,1,02-02
69683,58,F,84403,Search,5.8,87430,Complete,1,05-06
69683,58,F,84403,Search,5.8,87428,Returned,1,03-17
69683,58,F,84403,Search,5.8,87427,Shipped,2,10-04
93616,30,M,84403,Search,5.0,117179,Cancelled,1,06-08
94467,70,F,84403,Search,7.0,118269,Shipped,2,11-04
19361,34,F,84040,Display,5.0,24252,Complete,1,11-22
22187,37,F,84040,Search,5.0,27759,Processing,1,07-31
76079,66,F,84040,Organic,5.0,95328,Processing,1,05-22
86294,17,F,84040,Search,5.0,108001,Complete,1,07-19
86294,17,F,84040,Search,5.0,108002,Shipped,1,03-18
27365,43,M,84123,Search,11.8,34136,Cancelled,4,11-15
27365,43,M,84123,Search,11.8,34137,Processing,4,09-10
27365,43,M,84123,Search,11.8,34135,Returned,2,12-23
77087,15,M,84123,Email,5.0,96593,Cancelled,1,12-31
77087,15,M,84123,Email,5.0,96592,Shipped,1,03-10
24559,19,M,84095,Organic,7.0,30719,Processing,2,07-30
37750,20,M,84095,Search,5.8,47186,Complete,1,05-23
37750,20,M,84095,Search,5.8,47188,Complete,2,09-29
37750,20,M,84095,Search,5.8,47187,Processing,1,11-08
37750,20,M,84095,Search,5.8,47185,Shipped,1,05-03
64132,27,F,84095,Search,5.0,80417,Complete,1,11-16
65472,43,F,84095,Search,5.0,82073,Shipped,1,12-26
12948,40,M,84119,Search,10.142857142857142,16226,Complete,1,11-09
12948,40,M,84119,Search,10.142857142857142,16225,Processing,2,10-02
12948,40,M,84119,Search,10.142857142857142,16227,Processing,4,10-10
24627,31,F,84119,Search,5.0,30785,Shipped,1,11-02
48088,37,M,84119,Search,5.0,60165,Shipped,1,12-31
10314,57,F,84065,Search,5.0,12838,Shipped,1,02-07
23417,47,M,84065,Email,5.0,29297,Complete,1,07-20
23417,47,M,84065,Email,5.0,29298,Shipped,1,06-30
40962,16,F,84065,Search,6.333333333333333,51144,Complete,1,07-02
40962,16,F,84065,Search,6.333333333333333,51143,Processing,2,09-24
71476,14,F,84065,Search,5.0,89671,Processing,1,05-30
71476,14,F,84065,Search,5.0,89672,Shipped,1,12-01
83173,62,F,84065,Search,11.0,104144,Shipped,2,04-05
83173,62,F,84065,Search,11.0,104145,Shipped,4,01-25
90598,48,M,84065,Organic,5.8,113443,Complete,1,05-09
90598,48,M,84065,Organic,5.8,113444,Processing,1,01-24
90598,48,M,84065,Organic,5.8,113445,Processing,1,08-06
90598,48,M,84065,Organic,5.8,113442,Returned,2,12-09
92893,62,F,84405,Search,5.0,116297,Shipped,1,08-10
3512,33,M,84129,Search,9.5,4454,Complete,2,01-16
3512,33,M,84129,Search,9.5,4456,Complete,4,01-16
3512,33,M,84129,Search,9.5,4457,Processing,1,01-16
3512,33,M,84129,Search,9.5,4455,Shipped,1,01-16
16505,54,F,84129,Organic,6.333333333333333,20694,Complete,1,11-09
16505,54,F,84129,Organic,6.333333333333333,20696,Processing,2,01-07
16505,54,F,84129,Organic,6.333333333333333,20693,Shipped,1,09-11
16505,54,F,84129,Organic,6.333333333333333,20695,Shipped,2,12-28
25145,62,M,84129,Search,5.0,31417,Complete,1,06-03
39470,40,M,84129,Search,5.0,49312,Cancelled,1,07-30
39470,40,M,84129,Search,5.0,49313,Shipped,1,04-06
68227,22,M,84129,Organic,5.0,85574,Cancelled,1,12-08
81590,13,M,84129,Display,5.0,102189,Complete,1,06-10
89299,52,F,84129,Organic,5.0,111813,Shipped,1,06-04
89299,52,F,84129,Organic,5.0,111814,Shipped,1,11-05
33673,38,F,84088,Search,7.0,42129,Shipped,2,12-06
70850,66,F,84088,Search,10.333333333333334,88899,Complete,4,08-15
70850,66,F,84088,Search,10.333333333333334,88898,Shipped,1,05-27
70850,66,F,84088,Search,10.333333333333334,88900,Shipped,1,09-21
92540,16,F,84088,Facebook,5.0,115867,Processing,1,10-19
23196,60,M,84414,Search,10.1,29037,Processing,4,01-11
23196,60,M,84414,Search,10.1,29038,Processing,3,11-15
23196,60,M,84414,Search,10.1,29040,Processing,2,10-03
23196,60,M,84414,Search,10.1,29039,Shipped,1,11-05
76792,51,M,84414,Search,5.0,96219,Complete,1,09-07
1035,47,M,84084,Search,5.0,1299,Complete,1,09-18
92489,12,F,84084,Search,9.444444444444445,115801,Processing,2,12-04
92489,12,F,84084,Search,9.444444444444445,115802,Processing,4,11-19
92489,12,F,84084,Search,9.444444444444445,115803,Returned,2,08-28
92489,12,F,84084,Search,9.444444444444445,115804,Shipped,1,11-02
99351,22,M,84084,Email,7.0,124398,Complete,2,06-04
15078,58,F,84037,Search,5.0,18930,Returned,1,03-27
23457,64,F,84037,Search,7.0,29343,Cancelled,2,09-22
29266,39,F,84037,Search,10.0,36503,Processing,3,07-14
42916,47,F,84037,Organic,5.0,53566,Cancelled,1,05-21
47588,55,F,84037,Search,7.0,59574,Cancelled,2,09-29
72377,42,M,84037,Search,5.0,90753,Processing,1,01-01
72753,34,F,84037,Organic,7.0,91212,Returned,2,12-05
86435,45,M,84037,Organic,6.333333333333333,108190,Processing,2,11-22
86435,45,M,84037,Organic,6.333333333333333,108191,Returned,1,10-19
14756,14,M,84041,Organic,5.0,18546,Returned,1,08-13
40255,29,F,84041,Search,5.0,50262,Cancelled,1,01-09
51916,20,M,84041,Search,5.0,64974,Returned,1,08-10
51916,20,M,84041,Search,5.0,64975,Shipped,1,06-26
55892,53,F,84041,Search,5.0,69945,Complete,1,10-04
64871,28,M,84041,Facebook,7.0,81325,Complete,2,11-24
22811,56,M,84104,Organic,5.0,28532,Processing,1,07-24
22811,56,M,84104,Organic,5.0,28533,Returned,1,06-20
61769,32,F,84104,Search,5.0,77405,Complete,1,06-01
79377,35,F,84104,Organic,5.0,99427,Shipped,1,07-24
79377,35,F,84104,Organic,5.0,99428,Shipped,1,08-03
83239,53,F,84104,Search,6.333333333333333,104241,Processing,1,01-04
83239,53,F,84104,Search,6.333333333333333,104242,Returned,2,03-26
5694,36,M,84005,Search,5.0,7143,Shipped,1,06-22
38336,70,F,84005,Search,5.0,47926,Returned,1,07-25
64142,45,F,84005,Organic,5.0,80428,Returned,1,11-02
66050,53,M,84005,Search,7.0,82771,Complete,2,04-27
68699,36,F,84005,Search,7.0,86145,Processing,2,05-17
49413,31,M,84120,Email,5.0,61818,Shipped,1,07-11
57250,68,M,84120,Organic,5.0,71659,Shipped,1,04-04
80883,30,F,84120,Search,5.0,101329,Cancelled,1,11-13
47216,38,M,84118,Search,7.0,59088,Complete,2,05-08
51323,57,F,84118,Search,5.0,64245,Complete,1,02-25
53948,60,F,84118,Facebook,5.0,67537,Cancelled,1,01-11
90604,35,M,84118,Search,5.0,113453,Shipped,1,01-07
7544,67,M,84401,Search,5.0,9445,Cancelled,1,12-03
27047,19,M,84401,Search,5.0,33768,Shipped,1,10-03
37056,36,F,84401,Search,5.0,46307,Cancelled,1,06-20
15831,19,F,84081,Search,6.333333333333333,19863,Returned,1,06-27
15831,19,F,84081,Search,6.333333333333333,19864,Returned,2,08-30
2380,16,M,84128,Email,11.4,2960,Cancelled,1,09-04
2380,16,M,84128,Email,11.4,2959,Shipped,4,04-19
85702,22,M,84128,Organic,5.0,107268,Returned,1,10-14
4065,13,M,84067,Search,5.0,5125,Complete,1,10-21
7571,64,F,84067,Search,5.0,9486,Shipped,1,09-22
10780,25,M,84067,Search,5.0,13429,Complete,1,03-12
10780,25,M,84067,Search,5.0,13428,Shipped,1,12-20
36170,26,F,84096,Email,5.0,45186,Shipped,1,12-04
40061,67,F,84096,Search,5.0,50015,Processing,1,09-04
42996,29,M,84096,Search,5.0,53671,Processing,1,01-01
95631,26,M,84096,Search,5.0,119792,Processing,1,03-16
83568,21,M,84302,Search,5.8,104648,Complete,1,12-31
83568,21,M,84302,Search,5.8,104646,Shipped,2,01-12
83568,21,M,84302,Search,5.8,104647,Shipped,1,10-29
83568,21,M,84302,Search,5.8,104649,Shipped,1,07-16
98454,27,F,84302,Search,5.0,123311,Processing,1,12-13
9379,54,F,84015,Search,8.75,11702,Shipped,1,05-15
9379,54,F,84015,Search,8.75,11703,Shipped,3,07-30
27289,41,F,84015,Search,7.0,34033,Processing,2,06-01
46770,21,F,84015,Search,5.0,58520,Complete,1,08-28
46770,21,F,84015,Search,5.0,58519,Processing,1,11-03
62277,53,F,84015,Search,5.0,78064,Shipped,1,08-22
63047,59,M,84015,Search,8.166666666666666,79038,Cancelled,1,07-12
63047,59,M,84015,Search,8.166666666666666,79039,Cancelled,2,09-01
63047,59,M,84015,Search,8.166666666666666,79040,Processing,3,03-12
77887,15,F,84015,Search,5.0,97599,Complete,1,05-20
77887,15,F,84015,Search,5.0,97598,Shipped,1,04-03
83376,69,F,84015,Search,5.0,104410,Cancelled,1,03-24
84485,33,M,84015,Search,8.8,105790,Complete,3,07-27
84485,33,M,84015,Search,8.8,105791,Complete,3,04-16
84485,33,M,84015,Search,8.8,105789,Processing,2,03-11
84485,33,M,84015,Search,8.8,105792,Shipped,2,12-23
88413,14,M,84015,Organic,5.0,110677,Processing,1,05-18
81058,52,F,84044,Email,7.0,101549,Shipped,2,01-30
97984,67,F,84075,Search,5.0,122754,Processing,1,06-02
88284,14,M,84404,Email,5.8,110503,Processing,1,02-23
88284,14,M,84404,Email,5.8,110506,Processing,1,03-31
88284,14,M,84404,Email,5.8,110504,Shipped,1,08-16
88284,14,M,84404,Email,5.8,110505,Shipped,2,09-03
91989,31,F,84404,Search,7.0,115162,Complete,2,06-17
9878,21,F,84074,Organic,5.0,12304,Shipped,1,09-10
35521,40,M,84074,Search,5.0,44377,Complete,1,05-29
52201,19,M,84074,Organic,13.0,65352,Processing,4,12-09
72665,51,F,84074,Search,7.714285714285714,91114,Processing,2,07-12
72665,51,F,84074,Search,7.714285714285714,91115,Processing,1,07-06
72665,51,F,84074,Search,7.714285714285714,91113,Shipped,1,07-24
72665,51,F,84074,Search,7.714285714285714,91116,Shipped,3,09-17
73346,17,M,84074,Display,5.0,91981,Shipped,1,11-06
80037,67,M,84074,Search,5.0,100257,Complete,1,06-05
80037,67,M,84074,Search,5.0,100258,Shipped,1,07-21
82471,51,F,84074,Search,10.0,103275,Cancelled,3,09-20
75751,34,F,84737,Search,6.333333333333333,94939,Complete,2,06-30
75751,34,F,84737,Search,6.333333333333333,94938,Processing,1,03-11
27680,58,M,84720,Search,5.0,34572,Processing,1,07-07
27982,23,F,84720,Search,5.0,34949,Returned,1,12-01
63936,43,M,84720,Search,5.0,80151,Complete,1,11-29
73572,34,F,84721,Search,5.0,92261,Complete,1,04-02
73572,34,F,84721,Search,5.0,92262,Shipped,1,12-16
16280,19,F,84780,Organic,5.0,20411,Shipped,1,11-24
22129,17,F,84780,Search,5.0,27685,Complete,1,01-11
57682,37,F,84780,Organic,5.0,72220,Complete,1,09-26
83135,29,F,84780,Organic,11.4,104094,Cancelled,4,03-05
83135,29,F,84780,Organic,11.4,104095,Shipped,1,02-04
9580,13,F,84790,Organic,5.0,11942,Shipped,1,08-20
35007,67,M,84790,Search,5.0,43721,Shipped,1,12-16
39824,55,M,84790,Search,5.0,49726,Shipped,1,01-25
51669,31,F,84790,Search,6.0,64669,Cancelled,1,03-07
51669,31,F,84790,Search,6.0,64668,Complete,2,10-24
51669,31,F,84790,Search,6.0,64670,Processing,1,10-12
72227,48,F,84790,Organic,5.0,90571,Complete,1,03-21
43630,53,M,84770,Search,5.0,54457,Processing,1,09-28
46514,40,M,84770,Organic,5.0,58183,Cancelled,1,02-21
55666,24,F,84770,Search,6.333333333333333,69644,Shipped,1,03-03
55666,24,F,84770,Search,6.333333333333333,69645,Shipped,2,11-03
56110,56,F,84770,Search,5.0,70225,Cancelled,1,12-24
56110,56,F,84770,Search,5.0,70224,Shipped,1,01-01
60262,54,F,84770,Organic,5.0,75516,Complete,1,09-04
90144,32,M,84770,Search,5.0,112838,Processing,1,09-04
3169,69,F,5401,Search,5.0,3988,Processing,1,09-11
3169,69,F,5401,Search,5.0,3989,Returned,1,11-08
10873,13,M,5401,Search,5.0,13533,Cancelled,1,10-28
10873,13,M,5401,Search,5.0,13532,Shipped,1,05-03
10873,13,M,5401,Search,5.0,13534,Shipped,1,06-16
38754,22,M,5401,Search,5.0,48431,Processing,1,11-07
38754,22,M,5401,Search,5.0,48432,Shipped,1,06-23
72292,33,M,5401,Search,5.0,90645,Processing,1,12-13
92723,13,M,5401,Search,5.0,116090,Processing,1,04-26
26615,20,M,23451,Search,10.0,33229,Complete,3,01-20
36706,66,F,23451,Search,5.0,45846,Processing,1,11-06
33382,21,F,23454,Search,11.0,41759,Complete,4,02-21
33382,21,F,23454,Search,11.0,41760,Shipped,2,11-24
40968,68,M,23454,Search,7.0,51151,Shipped,2,02-15
10195,29,F,23456,Search,5.0,12693,Processing,1,01-03
