age,postal_code,avg_sequence_number,num_of_item,gender_F,gender_M,status_Cancelled,status_Complete,status_Processing,status_Returned,status_Shipped,traffic_source_Display,traffic_source_Email,traffic_source_Facebook,traffic_source_Organic,traffic_source_Search,user_id,product_id
29,77024,6.0,1,1,0,0,1,0,0,0,0,0,0,1,0,25039,14840
29,77024,6.0,1,1,0,0,1,0,0,0,0,0,0,1,0,25039,7053
29,77024,6.0,1,1,0,0,1,0,0,0,0,0,0,1,0,25039,13085
29,77024,6.0,1,1,0,0,1,0,0,0,0,0,0,1,0,25039,14840
12,77024,5.0,1,0,1,0,1,0,0,0,0,0,0,0,1,92858,28361
12,77024,5.0,1,0,1,0,0,0,0,1,0,0,0,0,1,92858,28361
52,77304,10.0,3,0,1,1,0,0,0,0,0,0,0,0,1,21000,21950
52,77304,10.0,3,0,1,1,0,0,0,0,0,0,0,0,1,21000,22370
52,77304,10.0,3,0,1,1,0,0,0,0,0,0,0,0,1,21000,23167
36,77304,5.0,1,0,1,0,0,0,0,1,0,0,0,0,1,54879,20578
37,77304,5.0,1,0,1,0,0,0,0,1,0,0,0,0,1,64113,28938
39,77074,5.0,1,1,0,0,0,1,0,0,0,0,0,1,0,37830,5107
16,77074,6.333333333333333,2,1,0,1,0,0,0,0,0,0,1,0,0,64995,3084
16,77074,6.333333333333333,2,1,0,1,0,0,0,0,0,0,1,0,0,64995,2941
16,77074,6.333333333333333,1,1,0,0,1,0,0,0,0,0,1,0,0,64995,3084
16,77074,6.333333333333333,1,1,0,0,1,0,0,0,0,0,1,0,0,64995,2941
52,77074,6.333333333333333,2,0,1,1,0,0,0,0,0,0,0,1,0,65193,26950
52,77074,6.333333333333333,2,0,1,1,0,0,0,0,0,0,0,1,0,65193,23544
52,77074,6.333333333333333,2,0,1,1,0,0,0,0,0,0,0,1,0,65193,19667
52,77074,6.333333333333333,1,0,1,0,0,1,0,0,0,0,0,1,0,65193,26950
52,77074,6.333333333333333,1,0,1,0,0,1,0,0,0,0,0,1,0,65193,23544
52,77074,6.333333333333333,1,0,1,0,0,1,0,0,0,0,0,1,0,65193,19667
24,77489,6.333333333333333,1,0,1,1,0,0,0,0,0,0,0,0,1,10635,24824
24,77489,6.333333333333333,1,0,1,1,0,0,0,0,0,0,0,0,1,10635,25474
24,77489,6.333333333333333,2,0,1,0,0,0,0,1,0,0,0,0,1,10635,24824
24,77489,6.333333333333333,2,0,1,0,0,0,0,1,0,0,0,0,1,10635,25474
26,77489,7.0,2,1,0,0,0,0,0,1,1,0,0,0,0,23662,10656
26,77489,7.0,2,1,0,0,0,0,0,1,1,0,0,0,0,23662,1979
59,77489,6.333333333333333,2,1,0,0,0,0,0,1,0,0,0,1,0,57881,4360
59,77489,6.333333333333333,2,1,0,0,0,0,0,1,0,0,0,1,0,57881,12134
59,77489,6.333333333333333,1,1,0,0,0,0,0,1,0,0,0,1,0,57881,4360
59,77489,6.333333333333333,1,1,0,0,0,0,0,1,0,0,0,1,0,57881,12134
59,77489,6.333333333333333,1,1,0,0,1,0,0,0,0,0,0,0,1,58225,10175
59,77489,6.333333333333333,1,1,0,0,1,0,0,0,0,0,0,0,1,58225,10489
59,77489,6.333333333333333,1,1,0,0,1,0,0,0,0,0,0,0,1,58225,3146
59,77489,6.333333333333333,2,1,0,0,1,0,0,0,0,0,0,0,1,58225,10175
59,77489,6.333333333333333,2,1,0,0,1,0,0,0,0,0,0,0,1,58225,10489
59,77489,6.333333333333333,2,1,0,0,1,0,0,0,0,0,0,0,1,58225,3146
60,77489,5.0,1,0,1,0,1,0,0,0,0,0,1,0,0,79781,22239
60,77489,5.0,1,0,1,0,1,0,0,0,0,0,1,0,0,79781,22239
33,77489,5.0,1,0,1,0,0,1,0,0,0,0,0,0,1,89041,16225
30,77071,7.0,2,1,0,1,0,0,0,0,0,0,0,0,1,12526,8858
30,77071,7.0,2,1,0,1,0,0,0,0,0,0,0,0,1,12526,7812
30,77071,10.0,3,1,0,0,0,0,0,1,0,0,0,0,1,15126,9558
30,77071,10.0,3,1,0,0,0,0,0,1,0,0,0,0,1,15126,10115
64,77071,7.0,2,1,0,0,1,0,0,0,0,0,0,0,1,52162,15570
64,77071,7.0,2,1,0,0,1,0,0,0,0,0,0,0,1,52162,14547
28,77063,7.0,2,0,1,0,0,1,0,0,0,0,0,0,1,2282,19416
28,77063,7.0,2,0,1,0,0,1,0,0,0,0,0,0,1,2282,24077
47,77080,11.4,4,1,0,1,0,0,0,0,0,0,0,0,1,19085,6550
47,77080,11.4,4,1,0,1,0,0,0,0,0,0,0,0,1,19085,11864
47,77080,11.4,4,1,0,1,0,0,0,0,0,0,0,0,1,19085,5520
47,77080,11.4,4,1,0,1,0,0,0,0,0,0,0,0,1,19085,7223
47,77080,11.4,1,1,0,0,1,0,0,0,0,0,0,0,1,19085,6550
47,77080,11.4,1,1,0,0,1,0,0,0,0,0,0,0,1,19085,11864
47,77080,11.4,1,1,0,0,1,0,0,0,0,0,0,0,1,19085,5520
47,77080,11.4,1,1,0,0,1,0,0,0,0,0,0,0,1,19085,7223
69,77080,5.0,1,1,0,0,0,1,0,0,0,0,0,0,1,35756,5496
62,77040,6.333333333333333,2,0,1,0,0,0,1,0,0,1,0,0,0,7334,28021
62,77040,6.333333333333333,2,0,1,0,0,0,1,0,0,1,0,0,0,7334,19396
62,77040,6.333333333333333,2,0,1,0,0,0,1,0,0,1,0,0,0,7334,28111
62,77040,6.333333333333333,1,0,1,0,0,0,0,1,0,1,0,0,0,7334,28021
62,77040,6.333333333333333,1,0,1,0,0,0,0,1,0,1,0,0,0,7334,19396
62,77040,6.333333333333333,1,0,1,0,0,0,0,1,0,1,0,0,0,7334,28111
44,77040,5.0,1,0,1,0,0,0,1,0,1,0,0,0,0,55378,21079
27,77040,10.0,3,0,1,0,0,0,0,1,0,1,0,0,0,62787,28272
27,77040,10.0,3,0,1,0,0,0,0,1,0,1,0,0,0,62787,16180
27,77040,10.0,3,0,1,0,0,0,0,1,0,1,0,0,0,62787,19445
23,77459,5.0,1,1,0,0,0,1,0,0,0,0,0,0,1,9414,14753
33,77459,6.333333333333333,2,0,1,0,1,0,0,0,0,0,0,1,0,25173,18699
33,77459,6.333333333333333,2,0,1,0,1,0,0,0,0,0,0,1,0,25173,22002
33,77459,6.333333333333333,2,0,1,0,1,0,0,0,0,0,0,1,0,25173,26026
33,77459,6.333333333333333,2,0,1,0,1,0,0,0,0,0,0,1,0,25173,27514
33,77459,6.333333333333333,2,0,1,0,1,0,0,0,0,0,0,1,0,25173,20008
33,77459,6.333333333333333,1,0,1,0,0,1,0,0,0,0,0,1,0,25173,18699
33,77459,6.333333333333333,1,0,1,0,0,1,0,0,0,0,0,1,0,25173,22002
33,77459,6.333333333333333,1,0,1,0,0,1,0,0,0,0,0,1,0,25173,26026
33,77459,6.333333333333333,1,0,1,0,0,1,0,0,0,0,0,1,0,25173,27514
33,77459,6.333333333333333,1,0,1,0,0,1,0,0,0,0,0,1,0,25173,20008
33,77459,6.333333333333333,1,0,1,0,0,0,1,0,0,0,0,1,0,25173,18699
33,77459,6.333333333333333,1,0,1,0,0,0,1,0,0,0,0,1,0,25173,22002
33,77459,6.333333333333333,1,0,1,0,0,0,1,0,0,0,0,1,0,25173,26026
33,77459,6.333333333333333,1,0,1,0,0,0,1,0,0,0,0,1,0,25173,27514
33,77459,6.333333333333333,1,0,1,0,0,0,1,0,0,0,0,1,0,25173,20008
33,77459,6.333333333333333,2,0,1,0,0,0,0,1,0,0,0,1,0,25173,18699
33,77459,6.333333333333333,2,0,1,0,0,0,0,1,0,0,0,1,0,25173,22002
33,77459,6.333333333333333,2,0,1,0,0,0,0,1,0,0,0,1,0,25173,26026
33,77459,6.333333333333333,2,0,1,0,0,0,0,1,0,0,0,1,0,25173,27514
33,77459,6.333333333333333,2,0,1,0,0,0,0,1,0,0,0,1,0,25173,20008
46,77459,6.333333333333333,1,0,1,1,0,0,0,0,0,0,0,1,0,29221,15998
46,77459,6.333333333333333,1,0,1,1,0,0,0,0,0,0,0,1,0,29221,28197
46,77459,6.333333333333333,1,0,1,1,0,0,0,0,0,0,0,1,0,29221,18840
46,77459,6.333333333333333,2,0,1,0,0,1,0,0,0,0,0,1,0,29221,15998
46,77459,6.333333333333333,2,0,1,0,0,1,0,0,0,0,0,1,0,29221,28197
46,77459,6.333333333333333,2,0,1,0,0,1,0,0,0,0,0,1,0,29221,18840
47,77459,9.571428571428571,1,1,0,1,0,0,0,0,0,0,0,1,0,43062,3460
47,77459,9.571428571428571,1,1,0,1,0,0,0,0,0,0,0,1,0,43062,11901
47,77459,9.571428571428571,1,1,0,1,0,0,0,0,0,0,0,1,0,43062,2117
47,77459,9.571428571428571,1,1,0,1,0,0,0,0,0,0,0,1,0,43062,6622
47,77459,9.571428571428571,1,1,0,1,0,0,0,0,0,0,0,1,0,43062,14371
47,77459,9.571428571428571,4,1,0,0,1,0,0,0,0,0,0,1,0,43062,3460
47,77459,9.571428571428571,4,1,0,0,1,0,0,0,0,0,0,1,0,43062,11901
47,77459,9.571428571428571,4,1,0,0,1,0,0,0,0,0,0,1,0,43062,2117
47,77459,9.571428571428571,4,1,0,0,1,0,0,0,0,0,0,1,0,43062,6622
47,77459,9.571428571428571,4,1,0,0,1,0,0,0,0,0,0,1,0,43062,14371
47,77459,9.571428571428571,1,1,0,0,1,0,0,0,0,0,0,1,0,43062,3460
47,77459,9.571428571428571,1,1,0,0,1,0,0,0,0,0,0,1,0,43062,11901
47,77459,9.571428571428571,1,1,0,0,1,0,0,0,0,0,0,1,0,43062,2117
47,77459,9.571428571428571,1,1,0,0,1,0,0,0,0,0,0,1,0,43062,6622
47,77459,9.571428571428571,1,1,0,0,1,0,0,0,0,0,0,1,0,43062,14371
47,77459,9.571428571428571,1,1,0,0,0,0,1,0,0,0,0,1,0,43062,3460
47,77459,9.571428571428571,1,1,0,0,0,0,1,0,0,0,0,1,0,43062,11901
47,77459,9.571428571428571,1,1,0,0,0,0,1,0,0,0,0,1,0,43062,2117
47,77459,9.571428571428571,1,1,0,0,0,0,1,0,0,0,0,1,0,43062,6622
47,77459,9.571428571428571,1,1,0,0,0,0,1,0,0,0,0,1,0,43062,14371
53,77459,5.0,1,0,1,1,0,0,0,0,0,0,0,0,1,47875,17457
43,77459,8.75,1,0,1,0,0,1,0,0,0,0,0,1,0,63575,24461
43,77459,8.75,1,0,1,0,0,1,0,0,0,0,0,1,0,63575,19238
43,77459,8.75,1,0,1,0,0,1,0,0,0,0,0,1,0,63575,28380
43,77459,8.75,3,0,1,0,0,0,0,1,0,0,0,1,0,63575,24461
43,77459,8.75,3,0,1,0,0,0,0,1,0,0,0,1,0,63575,19238
43,77459,8.75,3,0,1,0,0,0,0,1,0,0,0,1,0,63575,28380
30,77459,5.0,1,0,1,0,0,0,0,1,0,1,0,0,0,72346,27628
42,77459,7.0,2,0,1,0,0,0,1,0,0,0,0,1,0,96420,17660
42,77459,7.0,2,0,1,0,0,0,1,0,0,0,0,1,0,96420,19180
64,77036,7.0,2,0,1,0,1,0,0,0,0,0,0,0,1,67702,25514
64,77036,7.0,2,0,1,0,1,0,0,0,0,0,0,0,1,67702,23024
68,77036,5.0,1,1,0,1,0,0,0,0,0,0,0,1,0,90185,10989
46,77340,5.0,1,1,0,0,0,1,0,0,0,0,0,1,0,96555,11535
46,77340,5.0,1,1,0,0,0,0,0,1,0,0,0,1,0,96555,11535
46,77340,5.0,1,1,0,0,0,0,0,1,0,0,0,1,0,96555,11535
63,77043,5.0,1,1,0,0,0,1,0,0,0,0,0,0,1,34818,7359
19,77043,5.0,1,1,0,0,0,0,1,0,0,0,0,0,1,62380,14247
59,77043,6.333333333333333,2,1,0,1,0,0,0,0,0,0,1,0,0,68507,12732
59,77043,6.333333333333333,2,1,0,1,0,0,0,0,0,0,1,0,0,68507,8150
59,77043,6.333333333333333,2,1,0,1,0,0,0,0,0,0,1,0,0,68507,4617
59,77043,6.333333333333333,1,1,0,0,1,0,0,0,0,0,1,0,0,68507,12732
59,77043,6.333333333333333,1,1,0,0,1,0,0,0,0,0,1,0,0,68507,8150
59,77043,6.333333333333333,1,1,0,0,1,0,0,0,0,0,1,0,0,68507,4617
12,77064,5.0,1,0,1,0,1,0,0,0,0,0,0,0,1,29219,25758
12,77064,5.0,1,0,1,0,1,0,0,0,0,0,0,0,1,29219,18862
12,77064,5.0,1,0,1,0,0,0,1,0,0,0,0,0,1,29219,25758
12,77064,5.0,1,0,1,0,0,0,1,0,0,0,0,0,1,29219,18862
21,77064,13.0,4,1,0,0,0,1,0,0,1,0,0,0,0,88507,10945
21,77064,13.0,4,1,0,0,0,1,0,0,1,0,0,0,0,88507,356
21,77064,13.0,4,1,0,0,0,1,0,0,1,0,0,0,0,88507,10438
21,77064,13.0,4,1,0,0,0,1,0,0,1,0,0,0,0,88507,5473
31,77064,5.0,1,1,0,0,0,0,1,0,0,0,0,1,0,99745,12915
31,77064,5.0,1,1,0,0,0,0,0,1,0,0,0,1,0,99745,12915
30,77382,7.0,2,0,1,0,0,1,0,0,0,0,1,0,0,994,21143
20,77382,5.0,1,0,1,1,0,0,0,0,1,0,0,0,0,97678,18235
21,77320,5.0,1,1,0,0,0,0,0,1,0,0,0,0,1,71243,9074
41,77042,5.0,1,0,1,0,0,0,0,1,0,0,0,0,1,20957,29018
70,77042,13.0,4,0,1,0,0,0,0,1,0,0,0,0,1,46967,26898
70,77042,13.0,4,0,1,0,0,0,0,1,0,0,0,0,1,46967,26835
70,77042,13.0,4,0,1,0,0,0,0,1,0,0,0,0,1,46967,25471
70,77042,13.0,4,0,1,0,0,0,0,1,0,0,0,0,1,46967,20868
62,77477,5.0,1,0,1,0,0,1,0,0,0,0,0,1,0,8396,17517
36,77477,5.0,1,0,1,1,0,0,0,0,0,0,0,1,0,51564,28419
36,77477,5.0,1,0,1,0,1,0,0,0,0,0,0,1,0,51564,28419
66,77477,5.0,1,0,1,1,0,0,0,0,0,0,0,0,1,63179,24532
36,77477,5.0,1,0,1,0,0,0,1,0,0,0,0,0,1,83555,20339
36,77477,5.0,1,0,1,0,0,0,1,0,0,0,0,0,1,83555,16680
36,77477,5.0,1,0,1,0,0,0,0,1,0,0,0,0,1,83555,20339
36,77477,5.0,1,0,1,0,0,0,0,1,0,0,0,0,1,83555,16680
38,77477,5.0,1,1,0,0,1,0,0,0,0,0,0,0,1,88887,11205
43,77070,8.75,3,1,0,0,0,0,1,0,0,0,0,1,0,27223,14298
43,77070,8.75,3,1,0,0,0,0,1,0,0,0,0,1,0,27223,8915
43,77070,8.75,3,1,0,0,0,0,1,0,0,0,0,1,0,27223,10256
43,77070,8.75,1,1,0,0,0,0,0,1,0,0,0,1,0,27223,14298
43,77070,8.75,1,1,0,0,0,0,0,1,0,0,0,1,0,27223,8915
43,77070,8.75,1,1,0,0,0,0,0,1,0,0,0,1,0,27223,10256
61,77070,5.0,1,0,1,0,1,0,0,0,0,0,0,0,1,62104,25750
61,77070,5.0,1,0,1,0,1,0,0,0,0,0,0,0,1,62104,26807
61,77070,5.0,1,0,1,0,0,1,0,0,0,0,0,0,1,62104,25750
61,77070,5.0,1,0,1,0,0,1,0,0,0,0,0,0,1,62104,26807
61,77070,5.0,1,0,1,0,0,1,0,0,0,0,0,0,1,62104,25750
61,77070,5.0,1,0,1,0,0,1,0,0,0,0,0,0,1,62104,26807
61,77070,5.0,1,0,1,0,0,0,0,1,0,0,0,0,1,62104,25750
61,77070,5.0,1,0,1,0,0,0,0,1,0,0,0,0,1,62104,26807
38,77070,5.0,1,1,0,0,1,0,0,0,0,0,0,0,1,62185,7020
38,77070,5.0,1,1,0,0,1,0,0,0,0,0,0,0,1,62185,7593
38,77070,5.0,1,1,0,0,0,1,0,0,0,0,0,0,1,62185,7020
38,77070,5.0,1,1,0,0,0,1,0,0,0,0,0,0,1,62185,7593
44,77070,5.0,1,0,1,0,0,1,0,0,0,0,0,1,0,87381,23965
20,77041,5.0,1,1,0,0,0,1,0,0,0,0,0,0,1,73417,8030
64,77072,7.0,2,1,0,1,0,0,0,0,0,0,0,0,1,6698,11105
64,77072,7.0,2,1,0,1,0,0,0,0,0,0,0,0,1,6698,5234
17,77072,5.8,1,1,0,1,0,0,0,0,0,0,0,0,1,7721,2778
17,77072,5.8,1,1,0,1,0,0,0,0,0,0,0,0,1,7721,13941
17,77072,5.8,1,1,0,1,0,0,0,0,0,0,0,0,1,7721,7405
17,77072,5.8,1,1,0,0,1,0,0,0,0,0,0,0,1,7721,2778
17,77072,5.8,1,1,0,0,1,0,0,0,0,0,0,0,1,7721,13941
17,77072,5.8,1,1,0,0,1,0,0,0,0,0,0,0,1,7721,7405
17,77072,5.8,2,1,0,0,0,0,0,1,0,0,0,0,1,7721,2778
17,77072,5.8,2,1,0,0,0,0,0,1,0,0,0,0,1,7721,13941
17,77072,5.8,2,1,0,0,0,0,0,1,0,0,0,0,1,7721,7405
17,77072,5.8,1,1,0,0,0,0,0,1,0,0,0,0,1,7721,2778
17,77072,5.8,1,1,0,0,0,0,0,1,0,0,0,0,1,7721,13941
17,77072,5.8,1,1,0,0,0,0,0,1,0,0,0,0,1,7721,7405
58,77072,5.0,1,1,0,0,0,0,0,1,0,0,0,0,1,17231,2854
44,77072,6.333333333333333,1,1,0,0,1,0,0,0,0,0,1,0,0,31483,6907
44,77072,6.333333333333333,1,1,0,0,1,0,0,0,0,0,1,0,0,31483,9523
44,77072,6.333333333333333,1,1,0,0,1,0,0,0,0,0,1,0,0,31483,1316
44,77072,6.333333333333333,2,1,0,0,0,1,0,0,0,0,1,0,0,31483,6907
44,77072,6.333333333333333,2,1,0,0,0,1,0,0,0,0,1,0,0,31483,9523
44,77072,6.333333333333333,2,1,0,0,0,1,0,0,0,0,1,0,0,31483,1316
35,77072,7.0,2,0,1,1,0,0,0,0,0,0,0,1,0,34282,24751
35,77072,7.0,2,0,1,1,0,0,0,0,0,0,0,1,0,34282,27052
64,77072,7.0,2,1,0,0,1,0,0,0,1,0,0,0,0,63335,6962
64,77072,7.0,2,1,0,0,1,0,0,0,1,0,0,0,0,63335,5345
29,77072,10.142857142857142,4,1,0,1,0,0,0,0,0,0,0,0,1,90671,11396
29,77072,10.142857142857142,4,1,0,1,0,0,0,0,0,0,0,0,1,90671,10617
29,77072,10.142857142857142,4,1,0,1,0,0,0,0,0,0,0,0,1,90671,737
29,77072,10.142857142857142,4,1,0,1,0,0,0,0,0,0,0,0,1,90671,3459
29,77072,10.142857142857142,4,1,0,1,0,0,0,0,0,0,0,0,1,90671,13133
29,77072,10.142857142857142,4,1,0,1,0,0,0,0,0,0,0,0,1,90671,11105
29,77072,10.142857142857142,2,1,0,0,0,1,0,0,0,0,0,0,1,90671,11396
29,77072,10.142857142857142,2,1,0,0,0,1,0,0,0,0,0,0,1,90671,10617
29,77072,10.142857142857142,2,1,0,0,0,1,0,0,0,0,0,0,1,90671,737
29,77072,10.142857142857142,2,1,0,0,0,1,0,0,0,0,0,0,1,90671,3459
29,77072,10.142857142857142,2,1,0,0,0,1,0,0,0,0,0,0,1,90671,13133
29,77072,10.142857142857142,2,1,0,0,0,1,0,0,0,0,0,0,1,90671,11105
29,77072,10.142857142857142,1,1,0,0,0,0,0,1,0,0,0,0,1,90671,11396
29,77072,10.142857142857142,1,1,0,0,0,0,0,1,0,0,0,0,1,90671,10617
29,77072,10.142857142857142,1,1,0,0,0,0,0,1,0,0,0,0,1,90671,737
29,77072,10.142857142857142,1,1,0,0,0,0,0,1,0,0,0,0,1,90671,3459
29,77072,10.142857142857142,1,1,0,0,0,0,0,1,0,0,0,0,1,90671,13133
29,77072,10.142857142857142,1,1,0,0,0,0,0,1,0,0,0,0,1,90671,11105
31,77072,6.333333333333333,1,1,0,0,0,1,0,0,0,0,1,0,0,98650,7318
31,77072,6.333333333333333,1,1,0,0,0,1,0,0,0,0,1,0,0,98650,6633
31,77072,6.333333333333333,1,1,0,0,0,1,0,0,0,0,1,0,0,98650,2020
31,77072,6.333333333333333,2,1,0,0,0,0,0,1,0,0,1,0,0,98650,7318
31,77072,6.333333333333333,2,1,0,0,0,0,0,1,0,0,1,0,0,98650,6633
31,77072,6.333333333333333,2,1,0,0,0,0,0,1,0,0,1,0,0,98650,2020
44,77375,5.0,1,0,1,0,0,0,0,1,0,0,0,0,1,12378,23858
66,77375,5.0,1,1,0,0,0,0,1,0,0,0,0,0,1,36468,346
66,77375,5.0,1,1,0,0,0,0,1,0,0,0,0,0,1,36468,9368
66,77375,5.0,1,1,0,0,0,0,0,1,0,0,0,0,1,36468,346
66,77375,5.0,1,1,0,0,0,0,0,1,0,0,0,0,1,36468,9368
66,77375,5.0,1,1,0,0,0,0,0,1,0,0,0,0,1,36468,346
66,77375,5.0,1,1,0,0,0,0,0,1,0,0,0,0,1,36468,9368
66,77375,5.0,1,1,0,0,0,0,0,1,0,0,0,0,1,36468,346
66,77375,5.0,1,1,0,0,0,0,0,1,0,0,0,0,1,36468,9368
38,77065,5.0,1,0,1,1,0,0,0,0,0,0,0,0,1,47754,23696
31,77065,7.0,2,0,1,1,0,0,0,0,0,0,0,1,0,85773,27913
31,77065,7.0,2,0,1,1,0,0,0,0,0,0,0,1,0,85773,21768
38,77079,10.333333333333334,4,0,1,0,0,0,1,0,0,0,0,0,1,51992,28970
38,77079,10.333333333333334,4,0,1,0,0,0,1,0,0,0,0,0,1,51992,25163
38,77079,10.333333333333334,4,0,1,0,0,0,1,0,0,0,0,0,1,51992,16620
38,77079,10.333333333333334,4,0,1,0,0,0,1,0,0,0,0,0,1,51992,22829
38,77079,10.333333333333334,4,0,1,0,0,0,1,0,0,0,0,0,1,51992,22907
38,77079,10.333333333333334,1,0,1,0,0,0,1,0,0,0,0,0,1,51992,28970
38,77079,10.333333333333334,1,0,1,0,0,0,1,0,0,0,0,0,1,51992,25163
38,77079,10.333333333333334,1,0,1,0,0,0,1,0,0,0,0,0,1,51992,16620
38,77079,10.333333333333334,1,0,1,0,0,0,1,0,0,0,0,0,1,51992,22829
38,77079,10.333333333333334,1,0,1,0,0,0,1,0,0,0,0,0,1,51992,22907
38,77079,10.333333333333334,1,0,1,0,0,0,0,1,0,0,0,0,1,51992,28970
38,77079,10.333333333333334,1,0,1,0,0,0,0,1,0,0,0,0,1,51992,25163
38,77079,10.333333333333334,1,0,1,0,0,0,0,1,0,0,0,0,1,51992,16620
38,77079,10.333333333333334,1,0,1,0,0,0,0,1,0,0,0,0,1,51992,22829
38,77079,10.333333333333334,1,0,1,0,0,0,0,1,0,0,0,0,1,51992,22907
60,77478,5.0,1,1,0,0,1,0,0,0,0,0,0,0,1,17114,7562
60,77478,5.0,1,1,0,0,0,0,0,1,0,0,0,0,1,17114,7562
18,77478,5.0,1,1,0,0,0,0,0,1,0,0,1,0,0,21282,6871
18,77478,5.0,1,1,0,0,0,0,0,1,0,0,1,0,0,21282,6871
58,77478,7.5,1,1,0,0,1,0,0,0,0,0,0,0,1,35195,10082
58,77478,7.5,1,1,0,0,1,0,0,0,0,0,0,0,1,35195,9282
58,77478,7.5,1,1,0,0,1,0,0,0,0,0,0,0,1,35195,12417
58,77478,7.5,1,1,0,0,1,0,0,0,0,0,0,0,1,35195,2854
58,77478,7.5,1,1,0,0,1,0,0,0,0,0,0,0,1,35195,8074
58,77478,7.5,1,1,0,0,1,0,0,0,0,0,0,0,1,35195,10082
58,77478,7.5,1,1,0,0,1,0,0,0,0,0,0,0,1,35195,9282
58,77478,7.5,1,1,0,0,1,0,0,0,0,0,0,0,1,35195,12417
58,77478,7.5,1,1,0,0,1,0,0,0,0,0,0,0,1,35195,2854
58,77478,7.5,1,1,0,0,1,0,0,0,0,0,0,0,1,35195,8074
58,77478,7.5,3,1,0,0,0,1,0,0,0,0,0,0,1,35195,10082
58,77478,7.5,3,1,0,0,0,1,0,0,0,0,0,0,1,35195,9282
58,77478,7.5,3,1,0,0,0,1,0,0,0,0,0,0,1,35195,12417
58,77478,7.5,3,1,0,0,0,1,0,0,0,0,0,0,1,35195,2854
58,77478,7.5,3,1,0,0,0,1,0,0,0,0,0,0,1,35195,8074
58,77478,7.5,1,1,0,0,0,1,0,0,0,0,0,0,1,35195,10082
58,77478,7.5,1,1,0,0,0,1,0,0,0,0,0,0,1,35195,9282
58,77478,7.5,1,1,0,0,0,1,0,0,0,0,0,0,1,35195,12417
58,77478,7.5,1,1,0,0,0,1,0,0,0,0,0,0,1,35195,2854
58,77478,7.5,1,1,0,0,0,1,0,0,0,0,0,0,1,35195,8074
50,75482,5.0,1,1,0,0,0,1,0,0,0,0,0,1,0,4042,14837
48,75482,6.333333333333333,1,0,1,0,1,0,0,0,0,0,0,0,1,78246,25097
48,75482,6.333333333333333,1,0,1,0,1,0,0,0,0,0,0,0,1,78246,16650
48,75482,6.333333333333333,2,0,1,0,0,1,0,0,0,0,0,0,1,78246,25097
48,75482,6.333333333333333,2,0,1,0,0,1,0,0,0,0,0,0,1,78246,16650
35,75482,5.0,1,0,1,0,1,0,0,0,0,0,0,0,1,83731,26028
63,77077,6.333333333333333,2,1,0,0,1,0,0,0,0,0,0,0,1,19336,2914
63,77077,6.333333333333333,2,1,0,0,1,0,0,0,0,0,0,0,1,19336,12180
63,77077,6.333333333333333,1,1,0,0,1,0,0,0,0,0,0,0,1,19336,2914
63,77077,6.333333333333333,1,1,0,0,1,0,0,0,0,0,0,0,1,19336,12180
36,77077,7.0,2,0,1,0,0,0,1,0,0,0,0,0,1,36789,27167
36,77077,7.0,2,0,1,0,0,0,1,0,0,0,0,0,1,36789,23597
61,77077,6.333333333333333,2,0,1,0,0,0,1,0,0,0,0,0,1,37441,28354
61,77077,6.333333333333333,2,0,1,0,0,0,1,0,0,0,0,0,1,37441,19613
61,77077,6.333333333333333,2,0,1,0,0,0,1,0,0,0,0,0,1,37441,20691
61,77077,6.333333333333333,1,0,1,0,0,0,0,1,0,0,0,0,1,37441,28354
61,77077,6.333333333333333,1,0,1,0,0,0,0,1,0,0,0,0,1,37441,19613
61,77077,6.333333333333333,1,0,1,0,0,0,0,1,0,0,0,0,1,37441,20691
12,77077,5.0,1,1,0,0,0,1,0,0,0,0,0,0,1,52964,11256
64,77479,5.0,1,0,1,0,1,0,0,0,0,0,0,0,1,6368,16456
19,77479,5.0,1,1,0,0,0,0,0,1,0,0,0,0,1,9054,10236
69,77479,7.0,2,0,1,0,0,0,0,1,0,0,0,0,1,52718,26185
69,77479,7.0,2,0,1,0,0,0,0,1,0,0,0,0,1,52718,26328
19,77479,5.0,1,0,1,0,0,1,0,0,0,0,0,0,1,62960,27659
53,77479,5.0,1,1,0,1,0,0,0,0,0,0,0,0,1,90285,2056
53,77479,5.0,1,1,0,0,0,0,0,1,0,0,0,0,1,90285,2056
50,77354,5.0,1,0,1,0,0,0,0,1,0,1,0,0,0,35241,16497
12,77354,6.333333333333333,2,0,1,0,1,0,0,0,1,0,0,0,0,68849,28652
12,77354,6.333333333333333,2,0,1,0,1,0,0,0,1,0,0,0,0,68849,16584
12,77354,6.333333333333333,2,0,1,0,1,0,0,0,1,0,0,0,0,68849,24141
12,77354,6.333333333333333,1,0,1,0,0,1,0,0,1,0,0,0,0,68849,28652
12,77354,6.333333333333333,1,0,1,0,0,1,0,0,1,0,0,0,0,68849,16584
12,77354,6.333333333333333,1,0,1,0,0,1,0,0,1,0,0,0,0,68849,24141
13,77354,7.0,2,1,0,0,1,0,0,0,0,0,0,1,0,91570,9308
13,77354,7.0,2,1,0,0,1,0,0,0,0,0,0,1,0,91570,1938
64,77083,7.0,2,0,1,0,0,0,0,1,0,0,0,0,1,2389,25020
12,77083,6.333333333333333,1,1,0,0,0,0,1,0,0,0,1,0,0,8715,5227
12,77083,6.333333333333333,1,1,0,0,0,0,1,0,0,0,1,0,0,8715,892
