id,user_id,sequence_number,created_at,state,postal_code,browser,traffic_source,event_type
1194121,91414.0,7,2022-04-29 10:07:02+00:00,Nevada,89169,Chrome,Adwords,purchase
22497,1760.0,5,2023-10-02 03:46:56+00:00,Nevada,89511,Other,Email,purchase
64605,4962.0,5,2024-01-14 18:15:31+00:00,California,90001,Chrome,Adwords,purchase
1135387,86866.0,7,2021-04-13 04:24:17+00:00,California,90011,Chrome,YouTube,purchase
973945,74368.0,7,2022-04-14 13:05:09+00:00,California,90018,Chrome,Adwords,purchase
1134107,86782.0,7,2023-07-25 17:32:53+00:00,California,90024,Firefox,YouTube,purchase
15270,1139.0,5,2023-09-28 17:02:11+00:00,California,90045,Safari,Adwords,purchase
1146044,87708.0,5,2021-10-30 08:27:02+00:00,California,90057,Safari,YouTube,purchase
191318,14721.0,13,2024-01-16 15:22:13+00:00,California,90247,Chrome,Adwords,purchase
769993,58946.0,5,2021-04-18 01:57:26+00:00,California,90604,Chrome,Email,purchase
254231,19441.0,7,2023-12-21 22:02:34+00:00,California,90744,Safari,Adwords,purchase
324401,24822.0,13,2023-03-23 13:34:16+00:00,California,90804,Safari,Email,purchase
109821,8503.0,7,2023-12-21 23:22:56+00:00,California,91001,Other,Adwords,purchase
673075,51402.0,5,2023-01-15 07:21:11+00:00,California,91325,Safari,Facebook,purchase
14611,1099.0,5,2023-06-27 05:39:30+00:00,California,91325,Safari,YouTube,purchase
1091968,83499.0,10,2021-11-24 15:40:37+00:00,California,91335,Chrome,YouTube,purchase
1091958,83499.0,10,2021-11-25 13:59:23+00:00,California,91335,Safari,Adwords,purchase
1005998,76865.0,5,2021-04-11 03:16:51+00:00,California,91709,Chrome,Email,purchase
636085,48628.0,5,2023-09-13 03:55:01+00:00,California,91730,Safari,Email,purchase
693547,52999.0,5,2023-01-31 03:40:05+00:00,California,91744,Chrome,Adwords,purchase
537467,41201.0,7,2021-12-16 14:40:39+00:00,California,91776,Chrome,Email,purchase
1206800,92354.0,7,2022-10-04 15:18:47+00:00,California,91910,Firefox,Email,purchase
1083184,82845.0,10,2021-09-30 00:48:40+00:00,California,91941,Chrome,Adwords,purchase
544700,41736.0,7,2023-03-27 07:01:16+00:00,California,91941,Safari,Facebook,purchase
1046030,79982.0,10,2022-07-26 23:19:14+00:00,California,92064,Other,YouTube,purchase
35093,2702.0,5,2020-01-02 12:32:59+00:00,California,92071,Firefox,Facebook,purchase
446712,34205.0,7,2020-05-31 22:54:30+00:00,California,92117,IE,Adwords,purchase
1088938,83277.0,5,2020-09-27 03:53:32+00:00,California,92225,Chrome,Email,purchase
15886,1175.0,13,2021-01-16 16:44:01+00:00,California,92274,Chrome,Adwords,purchase
1038286,79381.0,5,2023-11-07 09:43:50+00:00,California,92346,Safari,Email,purchase
458377,35108.0,13,2023-11-20 05:04:01+00:00,California,92407,Safari,Adwords,purchase
573291,43921.0,10,2023-10-10 05:57:50+00:00,California,92551,Chrome,Email,purchase
1063162,81263.0,5,2023-10-09 14:04:19+00:00,California,92620,Chrome,Email,purchase
178672,13771.0,10,2022-06-01 05:34:07+00:00,California,92679,Other,Adwords,purchase
1048397,80143.0,7,2023-04-25 03:15:20+00:00,California,92701,Safari,Email,purchase
645057,49315.0,7,2022-04-01 06:03:24+00:00,California,92703,Chrome,Adwords,purchase
651755,49808.0,7,2021-10-30 06:52:21+00:00,California,92707,Chrome,YouTube,purchase
1168438,89411.0,7,2023-09-14 10:48:15+00:00,California,92805,IE,Organic,purchase
740279,56631.0,5,2021-03-08 23:51:44+00:00,California,92806,Chrome,Email,purchase
1059748,81004.0,5,2021-01-31 00:53:42+00:00,California,92835,Safari,Facebook,purchase
188771,14548.0,10,2020-05-17 00:15:44+00:00,California,92843,Chrome,Email,purchase
41010,3174.0,5,2022-11-09 14:51:21+00:00,California,92869,Chrome,Email,purchase
42100,3250.0,5,2023-02-26 00:32:13+00:00,California,93001,Safari,Adwords,purchase
87705,6797.0,7,2022-09-24 11:51:44+00:00,California,93033,Chrome,Adwords,purchase
722029,55242.0,5,2023-11-18 06:29:27+00:00,California,93308,IE,Adwords,purchase
338538,25943.0,7,2023-04-11 09:49:12+00:00,California,93311,Firefox,Email,purchase
1300935,99576.0,5,2019-08-29 08:18:24+00:00,California,93313,Chrome,Email,purchase
682734,52107.0,7,2022-02-09 00:17:52+00:00,California,93401,Chrome,Email,purchase
692538,52894.0,5,2022-05-24 05:32:24+00:00,California,93458,Safari,Email,purchase
1074117,82137.0,7,2022-04-06 22:29:15+00:00,California,93536,Safari,Facebook,purchase
107092,8264.0,7,2023-12-15 04:05:07+00:00,California,94061,IE,Email,purchase
717443,54856.0,7,2022-04-25 13:37:36+00:00,California,94062,Chrome,Email,purchase
29621,2320.0,13,2022-05-30 11:19:12+00:00,California,94063,Chrome,Organic,purchase
299807,22912.0,5,2023-04-26 12:39:45+00:00,California,94115,Chrome,Email,purchase
1178848,90215.0,7,2022-05-23 01:28:35+00:00,California,94587,Chrome,Email,purchase
434495,33273.0,7,2023-06-08 07:44:02+00:00,California,95020,Safari,Adwords,purchase
898420,68670.0,13,2023-12-01 15:09:30+00:00,California,95118,Safari,Adwords,purchase
1105638,84563.0,5,2024-01-03 12:57:37+00:00,California,95121,Chrome,Email,purchase
1031007,78774.0,13,2019-12-13 06:11:38+00:00,California,95206,Chrome,Adwords,purchase
22838,1776.0,10,2022-06-25 18:44:51+00:00,California,95340,IE,Email,purchase
303400,23181.0,7,2021-12-29 12:27:20+00:00,California,95380,Chrome,Organic,purchase
24266,1893.0,7,2021-08-28 15:51:38+00:00,California,95382,Chrome,Email,purchase
445590,34130.0,7,2022-04-07 21:27:50+00:00,California,95403,Safari,YouTube,purchase
953147,72761.0,13,2020-03-25 06:40:39+00:00,California,95687,Firefox,Email,purchase
1080860,82661.0,7,2021-04-05 01:19:28+00:00,California,95864,IE,Email,purchase
1083009,82830.0,7,2024-01-08 05:28:32+00:00,California,95991,Chrome,Email,purchase
655270,50096.0,13,2021-04-29 05:00:18+00:00,California,96002,Chrome,Organic,purchase
678873,51836.0,7,2023-06-07 09:38:43+00:00,California,96080,IE,Adwords,purchase
757274,57963.0,5,2024-01-13 14:18:31+00:00,Hawaii,96707,Chrome,Email,purchase
667611,51032.0,7,2023-10-02 10:36:30+00:00,Hawaii,96813,Chrome,Email,purchase
983028,75107.0,7,2023-07-20 14:12:45+00:00,Oregon,97086,Safari,Email,purchase
1234800,94444.0,5,2023-12-07 08:13:11+00:00,Oregon,97229,Other,Email,purchase
157741,12205.0,7,2022-05-25 22:56:22+00:00,Oregon,97603,Chrome,Facebook,purchase
75063,5743.0,5,2021-07-09 13:51:22+00:00,Washington,98023,Chrome,Organic,purchase
1056313,80767.0,5,2023-08-31 07:09:31+00:00,Washington,98058,Safari,Email,purchase
902109,68962.0,5,2023-07-04 10:31:45+00:00,Washington,98059,Chrome,Email,purchase
615356,47014.0,13,2020-01-30 05:02:41+00:00,Washington,98117,Chrome,Email,purchase
236092,18086.0,7,2023-03-03 15:18:55+00:00,Washington,98203,Safari,Organic,purchase
896085,68463.0,5,2023-02-07 06:53:35+00:00,Washington,98223,Firefox,Email,purchase
411403,31529.0,5,2023-03-30 08:28:41+00:00,Washington,98223,Chrome,Email,purchase
667524,51024.0,5,2021-02-08 02:33:42+00:00,Washington,98270,Other,Adwords,purchase
348928,26708.0,5,2023-08-01 12:47:46+00:00,Washington,98375,Safari,Email,purchase
1264574,96679.0,5,2023-02-28 01:37:29+00:00,Washington,98661,Chrome,Facebook,purchase
852740,65191.0,5,2023-07-25 14:46:10+00:00,Washington,99207,Safari,Facebook,purchase
203071,15636.0,5,2022-12-02 21:59:06+00:00,Alaska,99504,Chrome,Email,purchase
227027,17428.0,5,2023-07-06 16:38:04+00:00,Alaska,99645,Chrome,Email,purchase
166682,12879.0,5,2023-01-01 16:24:39+00:00,New York,10002,Chrome,Adwords,purchase
17404,1309.0,7,2021-01-10 23:52:28+00:00,New York,10009,Chrome,Facebook,purchase
1269731,97080.0,13,2023-09-02 05:09:06+00:00,New York,10009,Chrome,Email,purchase
358151,27434.0,5,2021-12-04 05:06:39+00:00,New York,10022,Chrome,Adwords,purchase
535486,41011.0,13,2023-12-08 04:30:03+00:00,New York,10028,IE,Adwords,purchase
1244558,95137.0,7,2023-10-15 22:26:15+00:00,New York,10301,IE,YouTube,purchase
1120666,85743.0,5,2022-04-09 14:57:45+00:00,New York,10451,Chrome,Facebook,purchase
665017,50822.0,10,2023-03-21 13:38:10+00:00,New York,10466,Chrome,Adwords,purchase
319651,24443.0,7,2023-12-28 22:41:20+00:00,New York,10467,Chrome,Adwords,purchase
610252,46646.0,13,2023-12-03 03:56:27+00:00,New York,10467,Firefox,Facebook,purchase
1213050,92857.0,5,2023-04-24 10:53:21+00:00,New York,10467,IE,Facebook,purchase
382688,29268.0,5,2023-06-18 11:18:59+00:00,New York,10512,Chrome,Email,purchase
604620,46233.0,13,2022-02-28 04:02:50+00:00,Massachusetts,1085,Chrome,Adwords,purchase
544671,41734.0,5,2023-05-21 16:24:17+00:00,New York,10954,Firefox,Organic,purchase
118139,9140.0,5,2022-04-05 11:44:07+00:00,New York,11205,Chrome,YouTube,purchase
343822,26332.0,13,2023-01-26 07:26:41+00:00,New York,11207,Chrome,Email,purchase
320463,24516.0,7,2022-04-07 09:00:31+00:00,New York,11213,Chrome,Email,purchase
594267,45488.0,5,2023-06-08 15:38:08+00:00,New York,11213,Chrome,Email,purchase
1196571,91592.0,13,2024-01-03 15:44:39+00:00,New York,11220,Chrome,Email,purchase
346271,26504.0,5,2022-05-22 14:59:20+00:00,New York,11222,Chrome,Email,purchase
908747,69423.0,7,2023-09-12 15:07:43+00:00,New York,11237,Chrome,Adwords,purchase
851547,65111.0,10,2022-12-19 11:54:21+00:00,New York,11249,Chrome,Email,purchase
780536,59762.0,7,2020-05-19 15:09:16+00:00,New York,11356,Safari,YouTube,purchase
942586,71996.0,13,2023-02-23 21:35:38+00:00,New York,11367,Chrome,Email,purchase
518828,39676.0,5,2024-01-13 04:18:26+00:00,New York,11367,Chrome,Email,purchase
289624,22146.0,5,2021-02-24 16:44:00+00:00,New York,11368,Chrome,Adwords,purchase
40142,3096.0,5,2021-12-15 16:46:26+00:00,New York,11433,Chrome,Email,purchase
302048,23080.0,5,2022-09-25 14:10:01+00:00,New York,11434,Chrome,Facebook,purchase
1052354,80479.0,7,2022-03-11 09:20:03+00:00,New York,11553,Chrome,Adwords,purchase
1169261,89486.0,10,2023-09-18 04:37:44+00:00,New York,11757,Chrome,Adwords,purchase
641998,49076.0,5,2021-02-13 04:06:09+00:00,New York,13021,Chrome,Adwords,purchase
139869,10891.0,5,2023-09-22 22:47:33+00:00,New York,14120,Safari,Email,purchase
250013,19116.0,5,2021-03-18 04:42:30+00:00,Massachusetts,1420,Firefox,Email,purchase
1101426,84243.0,13,2023-06-06 13:03:42+00:00,Massachusetts,1604,Chrome,Adwords,purchase
1207132,92374.0,5,2023-07-23 02:40:18+00:00,Pennsylvania,17055,IE,Adwords,purchase
90709,7041.0,5,2022-09-28 14:41:04+00:00,Pennsylvania,17202,Chrome,Email,purchase
335461,25695.0,7,2023-06-07 05:49:04+00:00,Pennsylvania,17268,IE,Email,purchase
871883,66640.0,5,2023-12-26 09:15:17+00:00,Pennsylvania,19026,Safari,Email,purchase
738779,56520.0,5,2023-08-17 05:07:24+00:00,Pennsylvania,19119,Firefox,Email,purchase
989661,75614.0,5,2022-02-24 00:47:19+00:00,Pennsylvania,19133,Firefox,Email,purchase
976563,74560.0,5,2024-01-14 13:35:59+00:00,Pennsylvania,19149,Chrome,Adwords,purchase
162373,12571.0,5,2023-11-29 02:40:49+00:00,Pennsylvania,19320,Firefox,YouTube,purchase
73472,5637.0,7,2020-12-08 13:21:07+00:00,Delaware,19701,Firefox,Email,purchase
836605,63988.0,5,2023-04-06 16:42:46+00:00,Delaware,19702,Chrome,Adwords,purchase
803699,61513.0,7,2024-01-11 10:26:20+00:00,Delaware,19709,Chrome,Adwords,purchase
956983,73017.0,13,2021-08-17 14:34:09+00:00,Delaware,19711,Firefox,Organic,purchase
315391,24098.0,7,2023-04-18 16:08:31+00:00,Massachusetts,2062,Safari,Email,purchase
988330,75514.0,13,2021-04-09 00:50:20+00:00,Maryland,20708,IE,Adwords,purchase
907668,69334.0,5,2022-12-22 02:52:15+00:00,Maryland,20740,Chrome,Organic,purchase
1257783,96160.0,5,2023-12-17 04:07:19+00:00,Maryland,20744,Safari,Facebook,purchase
1085634,83019.0,7,2024-01-11 18:06:14+00:00,Maryland,20747,Safari,Adwords,purchase
1097211,83919.0,5,2022-07-21 06:12:27+00:00,Maryland,20772,Chrome,Adwords,purchase
787425,60268.0,5,2022-12-28 08:18:37+00:00,Maryland,21042,Safari,Adwords,purchase
394189,30161.0,10,2022-11-13 15:29:35+00:00,Maryland,21117,Chrome,Adwords,purchase
787260,60251.0,5,2023-04-25 23:43:47+00:00,Maryland,21122,Chrome,Email,purchase
1249787,95534.0,7,2019-05-03 08:45:09+00:00,Maryland,21218,Chrome,Email,purchase
279761,21425.0,5,2022-11-24 04:37:27+00:00,Maryland,21223,Safari,Email,purchase
185953,14331.0,7,2023-10-21 16:16:59+00:00,Massachusetts,2138,Chrome,Email,purchase
253528,19392.0,7,2023-05-28 04:26:28+00:00,Massachusetts,2139,Chrome,Adwords,purchase
731150,55952.0,5,2023-03-16 08:18:52+00:00,Massachusetts,2149,Firefox,Organic,purchase
189956,14641.0,5,2023-07-04 09:15:04+00:00,Massachusetts,2149,Safari,Adwords,purchase
1112181,85081.0,7,2023-09-27 03:50:19+00:00,Massachusetts,2169,Chrome,Facebook,purchase
1029241,78644.0,5,2023-09-06 02:28:21+00:00,Virginia,22180,Chrome,Email,purchase
10489,805.0,10,2022-06-30 10:41:30+00:00,Virginia,22312,Chrome,Adwords,purchase
1015287,77559.0,7,2023-10-07 16:00:07+00:00,Virginia,22405,Chrome,Organic,purchase
426232,32683.0,5,2021-09-12 22:33:47+00:00,Virginia,22601,Chrome,Email,purchase
437211,33501.0,5,2021-01-07 15:45:24+00:00,Virginia,22801,Chrome,Email,purchase
1276483,97642.0,5,2023-02-03 03:37:39+00:00,Virginia,22980,Chrome,Email,purchase
361804,27695.0,5,2021-03-10 14:40:57+00:00,Virginia,23188,Chrome,Email,purchase
494560,37786.0,13,2021-11-09 04:21:25+00:00,Virginia,23227,Firefox,Facebook,purchase
435835,33382.0,13,2023-02-21 01:43:25+00:00,Virginia,23454,Chrome,Facebook,purchase
861423,65876.0,7,2021-07-03 09:29:44+00:00,Virginia,23462,Chrome,Facebook,purchase
644166,49257.0,5,2023-10-11 01:39:19+00:00,Massachusetts,2368,Chrome,Email,purchase
110610,8571.0,5,2023-07-30 17:48:59+00:00,West Virginia,25801,Chrome,Adwords,purchase
870930,66557.0,7,2023-07-16 00:05:27+00:00,North Carolina,27127,Firefox,Email,purchase
661067,50545.0,5,2023-11-10 05:55:02+00:00,North Carolina,27406,Chrome,Email,purchase
617250,47141.0,7,2023-10-22 08:12:42+00:00,North Carolina,27519,Safari,Adwords,purchase
445749,34143.0,5,2023-11-12 18:59:16+00:00,North Carolina,28083,Safari,YouTube,purchase
398308,30476.0,7,2021-01-05 10:20:56+00:00,North Carolina,28092,Chrome,YouTube,purchase
407749,31260.0,5,2022-11-11 12:36:26+00:00,North Carolina,28213,Firefox,Adwords,purchase
68081,5224.0,10,2023-07-12 06:02:00+00:00,North Carolina,28227,Safari,Email,purchase
302184,23088.0,5,2024-01-15 15:20:08.138828+00:00,North Carolina,28625,Firefox,Adwords,purchase
221088,16970.0,7,2022-06-22 11:34:10+00:00,North Carolina,28803,Chrome,Email,purchase
1155040,88420.0,13,2022-03-09 03:08:16+00:00,North Carolina,28806,Chrome,Email,purchase
1155015,88420.0,7,2021-01-12 01:56:46+00:00,North Carolina,28806,Firefox,Adwords,purchase
221879,17039.0,5,2023-09-14 23:45:58+00:00,Rhode Island,2889,Firefox,Facebook,purchase
933566,71299.0,10,2022-07-09 09:43:04+00:00,Rhode Island,2895,Chrome,Adwords,purchase
1089133,83285.0,5,2023-03-26 07:25:59+00:00,South Carolina,29063,Firefox,Facebook,purchase
841098,64280.0,5,2023-11-19 07:45:45+00:00,South Carolina,29212,Firefox,Adwords,purchase
474011,36243.0,10,2022-12-25 02:36:56+00:00,South Carolina,29464,Chrome,Email,purchase
356384,27321.0,5,2022-10-02 22:19:16+00:00,South Carolina,29615,Chrome,Adwords,purchase
100621,7764.0,5,2023-08-26 05:11:07+00:00,South Carolina,29680,IE,Email,purchase
433180,33145.0,13,2022-09-14 05:09:05+00:00,South Carolina,29680,Chrome,Email,purchase
1246328,95250.0,5,2021-02-02 01:14:24+00:00,Georgia,30058,Chrome,Adwords,purchase
493396,37713.0,5,2024-01-14 07:14:14.978810+00:00,Georgia,30064,Chrome,Email,purchase
133912,10411.0,5,2021-01-28 01:29:39+00:00,Georgia,30096,Safari,Adwords,purchase
134617,10454.0,5,2021-03-20 10:48:18+00:00,Georgia,30117,Chrome,Email,purchase
634146,48462.0,5,2023-03-28 16:03:40+00:00,Georgia,30121,Firefox,YouTube,purchase
1270325,97118.0,7,2020-08-28 13:45:11+00:00,Georgia,30143,IE,Adwords,purchase
1270332,97118.0,7,2020-08-28 14:36:36+00:00,Georgia,30143,Chrome,Facebook,purchase
1051536,80414.0,5,2022-10-27 09:39:11+00:00,Georgia,30144,Chrome,Email,purchase
463658,35514.0,13,2023-07-12 10:47:49+00:00,Georgia,30157,Chrome,Adwords,purchase
880223,67283.0,5,2022-11-28 11:40:21+00:00,Georgia,30165,Safari,Email,purchase
642210,49090.0,5,2023-05-23 11:45:58+00:00,Georgia,30224,IE,Email,purchase
527355,40368.0,5,2023-09-15 09:53:47+00:00,Georgia,30238,Firefox,Facebook,purchase
579457,44396.0,5,2022-01-07 10:43:04+00:00,Georgia,30281,Firefox,Email,purchase
915738,69934.0,7,2023-06-01 00:54:31+00:00,Georgia,30311,Chrome,Email,purchase
524491,40147.0,5,2021-10-31 14:01:10+00:00,Georgia,30542,Chrome,Email,purchase
972981,74274.0,7,2023-10-07 22:55:45+00:00,Georgia,30736,IE,Adwords,purchase
108900,8414.0,5,2023-11-27 04:45:59+00:00,Georgia,31021,Chrome,Adwords,purchase
296569,22657.0,5,2023-01-13 11:21:51+00:00,Florida,32043,Chrome,Adwords,purchase
635920,48617.0,5,2019-07-12 05:46:56+00:00,Florida,32256,Chrome,Email,purchase
1034360,79048.0,13,2023-11-03 11:24:08+00:00,Florida,32547,Safari,Email,purchase
745246,57024.0,10,2023-09-26 07:59:58+00:00,Florida,32608,Chrome,Email,purchase
559522,42851.0,5,2023-11-04 15:14:31+00:00,Florida,32738,IE,Adwords,purchase
49249,3782.0,7,2023-11-25 14:09:21+00:00,Florida,32738,Firefox,Email,purchase
23010,1785.0,7,2021-12-20 02:23:36+00:00,Florida,32837,Firefox,Email,purchase
140762,10950.0,7,2023-07-26 09:54:32+00:00,Florida,32839,Safari,YouTube,purchase
376098,28743.0,7,2024-01-12 04:08:18+00:00,Florida,33040,Chrome,Adwords,purchase
1171755,89671.0,10,2023-10-28 06:54:04+00:00,Florida,33055,Chrome,YouTube,purchase
101065,7806.0,5,2024-01-07 14:31:58+00:00,Florida,33071,Chrome,Email,purchase
863698,66052.0,7,2020-07-12 03:46:32+00:00,Florida,33134,Firefox,Adwords,purchase
945906,72229.0,5,2023-08-28 04:40:28+00:00,Florida,33135,Firefox,Email,purchase
1289526,98645.0,5,2021-09-28 00:07:54+00:00,Florida,33142,Other,Email,purchase
875497,66927.0,7,2024-01-06 09:17:43+00:00,Florida,33142,Safari,Adwords,purchase
781732,59858.0,5,2023-08-04 04:53:02+00:00,Florida,33156,Chrome,Email,purchase
421801,32341.0,7,2022-02-21 23:54:34+00:00,Florida,33179,Firefox,YouTube,purchase
421865,32341.0,13,2020-10-30 22:03:45+00:00,Florida,33179,Chrome,Email,purchase
538767,41304.0,13,2024-01-13 07:15:52+00:00,Florida,33189,Chrome,Email,purchase
98815,7646.0,5,2023-11-03 00:21:35+00:00,Florida,33313,Chrome,Email,purchase
1234137,94390.0,5,2023-08-23 18:41:39+00:00,Florida,33321,Chrome,YouTube,purchase
849096,64908.0,13,2021-11-08 02:39:24+00:00,Florida,33322,Other,Adwords,purchase
243993,18697.0,7,2023-11-26 11:27:45+00:00,Florida,33467,Chrome,Email,purchase
755535,57829.0,7,2022-06-10 01:08:22+00:00,Florida,33470,Safari,Email,purchase
549604,42123.0,5,2023-07-19 15:12:45+00:00,Florida,33511,Safari,Email,purchase
817170,62524.0,5,2024-01-15 10:53:29+00:00,Florida,33558,Firefox,YouTube,purchase
668312,51089.0,5,2022-04-06 04:46:20+00:00,Florida,33604,Safari,Email,purchase
1087842,83189.0,5,2022-10-30 14:35:13+00:00,Florida,33619,Chrome,Adwords,purchase
1257459,96123.0,7,2022-03-17 10:44:18+00:00,Florida,33801,Safari,Email,purchase
747848,57253.0,5,2023-02-19 06:07:50+00:00,Florida,33917,Chrome,Email,purchase
1144038,87551.0,5,2023-11-28 10:31:16+00:00,Florida,33919,Chrome,Adwords,purchase
1162831,89007.0,7,2020-04-22 13:55:42+00:00,Florida,33990,Firefox,Adwords,purchase
1096008,83791.0,5,2023-08-28 06:30:49+00:00,Florida,34142,IE,Email,purchase
1113672,85211.0,7,2023-05-22 04:48:20+00:00,Florida,34758,Chrome,Adwords,purchase
1054505,80623.0,7,2023-05-30 23:54:53+00:00,Florida,34983,Firefox,Email,purchase
1054512,80623.0,7,2023-05-31 00:09:27+00:00,Florida,34983,Chrome,Email,purchase
733268,56107.0,7,2023-11-19 03:35:29+00:00,Florida,34997,IE,Email,purchase
1266039,96793.0,5,2021-10-23 14:17:16+00:00,Tennessee,37064,Chrome,Email,purchase
223687,17171.0,5,2021-12-26 08:28:38+00:00,Tennessee,37075,Chrome,YouTube,purchase
586244,44904.0,7,2023-03-27 16:38:50+00:00,Tennessee,37087,Other,Facebook,purchase
952820,72744.0,5,2023-11-11 11:40:50+00:00,Tennessee,37115,Safari,Email,purchase
994677,75966.0,10,2023-09-22 22:04:08+00:00,Tennessee,37122,Safari,YouTube,purchase
817215,62525.0,5,2021-02-20 22:29:28+00:00,Tennessee,37138,Chrome,Email,purchase
175832,13561.0,5,2023-05-11 23:09:06+00:00,Tennessee,37211,Firefox,YouTube,purchase
101770,7864.0,13,2023-07-15 06:06:01+00:00,Tennessee,37664,Firefox,Email,purchase
101777,7864.0,7,2024-01-03 06:02:33+00:00,Tennessee,37664,Firefox,Email,purchase
594849,45531.0,7,2024-01-14 05:40:29.771591+00:00,Kentucky,40324,Firefox,Email,purchase
849189,64916.0,7,2023-09-10 08:41:32+00:00,Kentucky,40503,Safari,YouTube,purchase
1034636,79071.0,10,2024-01-18 07:21:09.104201+00:00,Ohio,43040,Firefox,Adwords,purchase
407720,31255.0,7,2020-10-28 07:18:18+00:00,Ohio,43110,Chrome,Email,purchase
621949,47483.0,5,2022-03-25 11:56:17+00:00,Ohio,43147,Chrome,Email,purchase
488091,37322.0,7,2023-04-04 18:22:05+00:00,Ohio,43551,Firefox,Facebook,purchase
188621,14541.0,7,2021-10-19 06:40:32+00:00,Ohio,43612,Chrome,Organic,purchase
472190,36106.0,7,2023-10-15 12:02:42+00:00,Ohio,44107,Chrome,Email,purchase
566735,43410.0,5,2022-02-27 07:22:59+00:00,Ohio,44685,Firefox,Email,purchase
308431,23569.0,5,2023-07-09 12:07:09+00:00,Ohio,45044,Safari,Email,purchase
308626,23579.0,13,2023-11-04 07:32:13+00:00,Ohio,45103,Safari,Email,purchase
176488,13601.0,7,2024-01-17 10:23:29.463251+00:00,Ohio,45133,Safari,Email,purchase
293692,22449.0,5,2023-04-06 16:19:10+00:00,Ohio,45324,Safari,Adwords,purchase
632536,48340.0,7,2023-03-19 15:33:13+00:00,Ohio,45503,Chrome,Facebook,purchase
664938,50820.0,13,2022-05-11 04:58:34+00:00,Indiana,46143,Chrome,Email,purchase
725145,55474.0,7,2021-09-27 02:30:32+00:00,Indiana,46176,Safari,Adwords,purchase
406309,31139.0,13,2023-12-26 04:39:32+00:00,Indiana,46614,Safari,Email,purchase
12531,939.0,13,2020-12-09 05:57:56+00:00,Indiana,46750,Chrome,Email,purchase
743009,56839.0,5,2023-07-04 12:18:02+00:00,Michigan,48071,Chrome,Adwords,purchase
254061,19424.0,5,2021-02-03 07:49:41+00:00,Michigan,48073,Firefox,Email,purchase
1217918,93212.0,13,2024-01-18 03:56:22.187911+00:00,Michigan,48101,Chrome,Email,purchase
913900,69802.0,5,2024-01-13 10:40:07.974861+00:00,Michigan,48146,Chrome,Email,purchase
928757,70923.0,5,2021-10-21 00:45:58+00:00,Michigan,48150,Chrome,Email,purchase
1241907,94964.0,7,2023-07-30 15:06:58+00:00,Michigan,48185,Chrome,Adwords,purchase
564417,43210.0,5,2023-01-21 09:31:00+00:00,Michigan,48186,Chrome,YouTube,purchase
134473,10443.0,10,2023-05-18 22:47:49+00:00,Michigan,48317,Safari,Adwords,purchase
1061248,81107.0,7,2021-11-19 12:09:48+00:00,Michigan,48858,Safari,Facebook,purchase
450984,34507.0,10,2020-09-17 06:02:52+00:00,Michigan,49221,Firefox,Email,purchase
644294,49268.0,7,2022-06-04 22:35:51+00:00,Michigan,49423,Chrome,Organic,purchase
953706,72818.0,5,2023-11-23 12:09:45+00:00,Michigan,49548,Firefox,Adwords,purchase
1014254,77479.0,5,2020-04-07 12:02:00+00:00,Iowa,50263,Chrome,Email,purchase
1135380,86865.0,5,2023-07-20 13:33:26+00:00,Iowa,50265,Chrome,Email,purchase
1268288,96976.0,5,2023-02-20 09:02:06+00:00,Iowa,51501,Chrome,Adwords,purchase
98004,7587.0,5,2023-12-05 04:25:18+00:00,Wisconsin,53211,Chrome,Email,purchase
1152237,88224.0,7,2022-06-30 10:03:29+00:00,Wisconsin,53405,Safari,Email,purchase
233264,17897.0,5,2023-09-20 02:23:15+00:00,Wisconsin,53405,Chrome,YouTube,purchase
685155,52309.0,5,2022-08-02 03:37:22+00:00,Wisconsin,53546,Chrome,Email,purchase
1050303,80314.0,5,2024-01-09 13:37:57+00:00,Wisconsin,54303,Safari,Facebook,purchase
1018547,77823.0,13,2022-01-09 10:04:45+00:00,Wisconsin,54481,Chrome,Adwords,purchase
752685,57614.0,5,2022-06-13 06:34:00+00:00,Wisconsin,54481,Safari,YouTube,purchase
932474,71213.0,7,2023-06-27 11:26:15+00:00,Wisconsin,54956,Firefox,Email,purchase
802007,61376.0,10,2023-01-03 23:01:23+00:00,Minnesota,55014,Firefox,Email,purchase
113195,8755.0,5,2022-07-16 13:12:24+00:00,Minnesota,55016,Safari,Email,purchase
329143,25194.0,7,2021-10-09 23:01:16+00:00,Minnesota,55311,Safari,Email,purchase
815869,62432.0,7,2023-04-30 08:09:54+00:00,South Dakota,57702,Chrome,Adwords,purchase
1007683,76980.0,7,2022-09-03 08:37:03+00:00,North Dakota,58701,Chrome,Email,purchase
1173382,89784.0,5,2023-08-07 08:13:23+00:00,Illinois,60004,Firefox,YouTube,purchase
700836,53564.0,5,2022-12-18 09:07:52+00:00,Illinois,60014,Chrome,Adwords,purchase
187000,14412.0,5,2023-03-07 00:13:26+00:00,Illinois,60115,Chrome,Email,purchase
364800,27922.0,5,2023-11-08 16:50:43+00:00,Illinois,60409,Chrome,Adwords,purchase
70127,5392.0,5,2021-07-21 13:58:12+00:00,Illinois,60435,Safari,Facebook,purchase
206569,15905.0,5,2022-05-16 05:44:31+00:00,Illinois,60490,IE,Adwords,purchase
688653,52598.0,5,2023-06-12 03:45:03+00:00,Illinois,60505,Safari,Facebook,purchase
