age,postal_code,avg_sequence_number,num_of_item,gender_F,gender_M,status_Cancelled,status_Complete,status_Processing,status_Returned,status_Shipped,traffic_source_Display,traffic_source_Email,traffic_source_Facebook,traffic_source_Organic,traffic_source_Search,product_id
33,23608,7.714285714285714,1,1,0,0,0,0,0,1,0,0,0,0,1,7148
33,23608,7.714285714285714,1,1,0,0,0,0,0,1,0,0,0,0,1,12067
33,23608,7.714285714285714,1,1,0,0,0,0,0,1,0,0,0,0,1,13075
33,23608,7.714285714285714,1,1,0,0,0,0,0,1,0,0,0,0,1,4891
36,23608,13.0,4,0,1,0,0,0,1,0,0,0,0,0,1,28781
36,23608,13.0,4,0,1,0,0,0,1,0,0,0,0,0,1,23100
36,23608,13.0,4,0,1,0,0,0,1,0,0,0,0,0,1,27357
36,23608,13.0,4,0,1,0,0,0,1,0,0,0,0,0,1,23805
19,23608,5.0,1,1,0,1,0,0,0,0,0,0,0,1,0,3368
19,23608,5.0,1,1,0,1,0,0,0,0,0,0,0,1,0,235
19,23608,5.0,1,1,0,1,0,0,0,0,0,0,0,1,0,3368
19,23608,5.0,1,1,0,1,0,0,0,0,0,0,0,1,0,235
15,23434,7.0,2,0,1,0,0,0,0,1,0,0,0,0,1,20125
15,23434,7.0,2,0,1,0,0,0,0,1,0,0,0,0,1,19193
19,23434,5.0,1,0,1,0,1,0,0,0,0,0,1,0,0,24631
19,23434,5.0,1,0,1,0,1,0,0,0,0,0,1,0,0,25278
19,23434,5.0,1,0,1,0,1,0,0,0,0,0,1,0,0,28539
19,23434,5.0,1,0,1,0,1,0,0,0,0,0,1,0,0,20932
19,23434,5.0,1,0,1,0,1,0,0,0,0,0,1,0,0,24631
19,23434,5.0,1,0,1,0,1,0,0,0,0,0,1,0,0,25278
19,23434,5.0,1,0,1,0,1,0,0,0,0,0,1,0,0,28539
19,23434,5.0,1,0,1,0,1,0,0,0,0,0,1,0,0,20932
19,23434,5.0,1,0,1,0,0,0,0,1,0,0,1,0,0,24631
19,23434,5.0,1,0,1,0,0,0,0,1,0,0,1,0,0,25278
19,23434,5.0,1,0,1,0,0,0,0,1,0,0,1,0,0,28539
19,23434,5.0,1,0,1,0,0,0,0,1,0,0,1,0,0,20932
19,23434,5.0,1,0,1,0,0,0,0,1,0,0,1,0,0,24631
19,23434,5.0,1,0,1,0,0,0,0,1,0,0,1,0,0,25278
19,23434,5.0,1,0,1,0,0,0,0,1,0,0,1,0,0,28539
19,23434,5.0,1,0,1,0,0,0,0,1,0,0,1,0,0,20932
38,23434,10.0,3,1,0,0,0,1,0,0,0,0,0,0,1,6056
38,23434,10.0,3,1,0,0,0,1,0,0,0,0,0,0,1,13245
38,23434,10.0,3,1,0,0,0,1,0,0,0,0,0,0,1,8312
42,23185,5.0,1,0,1,0,0,0,0,1,1,0,0,0,0,18619
50,23185,5.0,1,0,1,0,0,1,0,0,0,0,0,1,0,25196
50,23185,5.0,1,0,1,0,0,1,0,0,0,0,0,1,0,23499
50,23185,5.0,1,0,1,0,0,1,0,0,0,0,0,1,0,25196
50,23185,5.0,1,0,1,0,0,1,0,0,0,0,0,1,0,23499
68,23185,8.75,1,0,1,0,1,0,0,0,0,0,0,0,1,25447
68,23185,8.75,1,0,1,0,1,0,0,0,0,0,0,0,1,26600
68,23185,8.75,1,0,1,0,1,0,0,0,0,0,0,0,1,26610
68,23185,8.75,1,0,1,0,1,0,0,0,0,0,0,0,1,28093
68,23185,8.75,1,0,1,0,1,0,0,0,0,0,0,0,1,16894
68,23185,8.75,1,0,1,0,1,0,0,0,0,0,0,0,1,21876
68,23185,8.75,1,0,1,0,1,0,0,0,0,0,0,0,1,29074
68,23185,8.75,1,0,1,0,1,0,0,0,0,0,0,0,1,24007
68,23185,8.75,3,0,1,0,0,1,0,0,0,0,0,0,1,25447
68,23185,8.75,3,0,1,0,0,1,0,0,0,0,0,0,1,26600
68,23185,8.75,3,0,1,0,0,1,0,0,0,0,0,0,1,26610
68,23185,8.75,3,0,1,0,0,1,0,0,0,0,0,0,1,28093
68,23185,8.75,3,0,1,0,0,1,0,0,0,0,0,0,1,16894
68,23185,8.75,3,0,1,0,0,1,0,0,0,0,0,0,1,21876
68,23185,8.75,3,0,1,0,0,1,0,0,0,0,0,0,1,29074
68,23185,8.75,3,0,1,0,0,1,0,0,0,0,0,0,1,24007
68,23185,8.75,1,0,1,0,0,0,1,0,0,0,0,0,1,25447
68,23185,8.75,1,0,1,0,0,0,1,0,0,0,0,0,1,26600
68,23185,8.75,1,0,1,0,0,0,1,0,0,0,0,0,1,26610
68,23185,8.75,1,0,1,0,0,0,1,0,0,0,0,0,1,28093
68,23185,8.75,1,0,1,0,0,0,1,0,0,0,0,0,1,16894
68,23185,8.75,1,0,1,0,0,0,1,0,0,0,0,0,1,21876
68,23185,8.75,1,0,1,0,0,0,1,0,0,0,0,0,1,29074
68,23185,8.75,1,0,1,0,0,0,1,0,0,0,0,0,1,24007
68,23185,8.75,3,0,1,0,0,0,0,1,0,0,0,0,1,25447
68,23185,8.75,3,0,1,0,0,0,0,1,0,0,0,0,1,26600
68,23185,8.75,3,0,1,0,0,0,0,1,0,0,0,0,1,26610
68,23185,8.75,3,0,1,0,0,0,0,1,0,0,0,0,1,28093
68,23185,8.75,3,0,1,0,0,0,0,1,0,0,0,0,1,16894
68,23185,8.75,3,0,1,0,0,0,0,1,0,0,0,0,1,21876
68,23185,8.75,3,0,1,0,0,0,0,1,0,0,0,0,1,29074
68,23185,8.75,3,0,1,0,0,0,0,1,0,0,0,0,1,24007
66,23185,10.0,3,0,1,0,1,0,0,0,0,0,0,1,0,25478
66,23185,10.0,3,0,1,0,1,0,0,0,0,0,0,1,0,22359
66,23185,10.0,3,0,1,0,1,0,0,0,0,0,0,1,0,19072
13,23185,5.0,1,1,0,1,0,0,0,0,0,0,0,0,1,15377
53,23185,5.0,1,1,0,1,0,0,0,0,0,0,0,0,1,395
62,22202,5.0,1,1,0,1,0,0,0,0,0,0,0,1,0,6572
62,22202,5.0,1,1,0,1,0,0,0,0,0,0,0,1,0,14602
62,22202,5.0,1,1,0,0,1,0,0,0,0,0,0,1,0,6572
62,22202,5.0,1,1,0,0,1,0,0,0,0,0,0,1,0,14602
37,22202,10.875,4,0,1,0,1,0,0,0,0,1,0,0,0,17492
37,22202,10.875,4,0,1,0,1,0,0,0,0,1,0,0,0,16315
37,22202,10.875,4,0,1,0,1,0,0,0,0,1,0,0,0,19031
37,22202,10.875,4,0,1,0,1,0,0,0,0,1,0,0,0,19346
37,22202,10.875,4,0,1,0,1,0,0,0,0,1,0,0,0,21691
37,22202,10.875,4,0,1,0,1,0,0,0,0,1,0,0,0,21028
37,22202,10.875,4,0,1,0,1,0,0,0,0,1,0,0,0,22240
37,22202,10.875,4,0,1,0,1,0,0,0,0,1,0,0,0,19075
37,22202,10.875,3,0,1,0,1,0,0,0,0,1,0,0,0,17492
37,22202,10.875,3,0,1,0,1,0,0,0,0,1,0,0,0,16315
37,22202,10.875,3,0,1,0,1,0,0,0,0,1,0,0,0,19031
37,22202,10.875,3,0,1,0,1,0,0,0,0,1,0,0,0,19346
37,22202,10.875,3,0,1,0,1,0,0,0,0,1,0,0,0,21691
37,22202,10.875,3,0,1,0,1,0,0,0,0,1,0,0,0,21028
37,22202,10.875,3,0,1,0,1,0,0,0,0,1,0,0,0,22240
37,22202,10.875,3,0,1,0,1,0,0,0,0,1,0,0,0,19075
37,22202,10.875,1,0,1,0,0,0,0,1,0,1,0,0,0,17492
37,22202,10.875,1,0,1,0,0,0,0,1,0,1,0,0,0,16315
37,22202,10.875,1,0,1,0,0,0,0,1,0,1,0,0,0,19031
37,22202,10.875,1,0,1,0,0,0,0,1,0,1,0,0,0,19346
37,22202,10.875,1,0,1,0,0,0,0,1,0,1,0,0,0,21691
37,22202,10.875,1,0,1,0,0,0,0,1,0,1,0,0,0,21028
37,22202,10.875,1,0,1,0,0,0,0,1,0,1,0,0,0,22240
37,22202,10.875,1,0,1,0,0,0,0,1,0,1,0,0,0,19075
56,22202,5.0,1,0,1,1,0,0,0,0,0,0,0,0,1,24550
56,22202,5.0,1,0,1,1,0,0,0,0,0,0,0,0,1,16764
56,22202,5.0,1,0,1,0,0,1,0,0,0,0,0,0,1,24550
56,22202,5.0,1,0,1,0,0,1,0,0,0,0,0,0,1,16764
45,22314,5.0,1,1,0,0,1,0,0,0,0,0,0,0,1,14176
44,22306,5.0,1,0,1,0,0,0,1,0,0,0,0,0,1,16755
44,22306,5.0,1,0,1,0,0,0,1,0,0,0,0,0,1,21867
44,22306,5.0,1,0,1,0,0,0,1,0,0,0,0,0,1,19375
44,22306,5.0,1,0,1,0,0,0,0,1,0,0,0,0,1,16755
44,22306,5.0,1,0,1,0,0,0,0,1,0,0,0,0,1,21867
44,22306,5.0,1,0,1,0,0,0,0,1,0,0,0,0,1,19375
44,22306,5.0,1,0,1,0,0,0,0,1,0,0,0,0,1,16755
44,22306,5.0,1,0,1,0,0,0,0,1,0,0,0,0,1,21867
44,22306,5.0,1,0,1,0,0,0,0,1,0,0,0,0,1,19375
49,22306,5.0,1,0,1,1,0,0,0,0,0,0,0,1,0,20010
42,22306,5.0,1,1,0,1,0,0,0,0,0,0,0,0,1,13092
42,22306,5.0,1,1,0,1,0,0,0,0,0,0,0,0,1,4416
42,22306,5.0,1,1,0,0,1,0,0,0,0,0,0,0,1,13092
42,22306,5.0,1,1,0,0,1,0,0,0,0,0,0,0,1,4416
25,22306,5.0,1,1,0,1,0,0,0,0,0,0,0,0,1,7111
29,22306,5.0,1,1,0,0,0,0,0,1,0,0,0,0,1,11500
27,22201,5.0,1,1,0,0,0,0,0,1,0,0,1,0,0,13147
66,22201,5.0,1,0,1,1,0,0,0,0,0,0,0,0,1,21369
46,22201,7.714285714285714,1,1,0,0,1,0,0,0,0,0,0,0,1,11508
46,22201,7.714285714285714,1,1,0,0,1,0,0,0,0,0,0,0,1,10870
46,22201,7.714285714285714,1,1,0,0,1,0,0,0,0,0,0,0,1,2071
46,22201,7.714285714285714,1,1,0,0,1,0,0,0,0,0,0,0,1,10174
46,22201,7.714285714285714,1,1,0,0,1,0,0,0,0,0,0,0,1,4907
46,22201,7.714285714285714,1,1,0,0,1,0,0,0,0,0,0,0,1,14511
46,22201,7.714285714285714,1,1,0,0,1,0,0,0,0,0,0,0,1,2955
46,22201,7.714285714285714,3,1,0,0,1,0,0,0,0,0,0,0,1,11508
46,22201,7.714285714285714,3,1,0,0,1,0,0,0,0,0,0,0,1,10870
46,22201,7.714285714285714,3,1,0,0,1,0,0,0,0,0,0,0,1,2071
46,22201,7.714285714285714,3,1,0,0,1,0,0,0,0,0,0,0,1,10174
46,22201,7.714285714285714,3,1,0,0,1,0,0,0,0,0,0,0,1,4907
46,22201,7.714285714285714,3,1,0,0,1,0,0,0,0,0,0,0,1,14511
46,22201,7.714285714285714,3,1,0,0,1,0,0,0,0,0,0,0,1,2955
46,22201,7.714285714285714,2,1,0,0,0,1,0,0,0,0,0,0,1,11508
46,22201,7.714285714285714,2,1,0,0,0,1,0,0,0,0,0,0,1,10870
46,22201,7.714285714285714,2,1,0,0,0,1,0,0,0,0,0,0,1,2071
46,22201,7.714285714285714,2,1,0,0,0,1,0,0,0,0,0,0,1,10174
46,22201,7.714285714285714,2,1,0,0,0,1,0,0,0,0,0,0,1,4907
46,22201,7.714285714285714,2,1,0,0,0,1,0,0,0,0,0,0,1,14511
46,22201,7.714285714285714,2,1,0,0,0,1,0,0,0,0,0,0,1,2955
46,22201,7.714285714285714,1,1,0,0,0,0,1,0,0,0,0,0,1,11508
46,22201,7.714285714285714,1,1,0,0,0,0,1,0,0,0,0,0,1,10870
46,22201,7.714285714285714,1,1,0,0,0,0,1,0,0,0,0,0,1,2071
46,22201,7.714285714285714,1,1,0,0,0,0,1,0,0,0,0,0,1,10174
46,22201,7.714285714285714,1,1,0,0,0,0,1,0,0,0,0,0,1,4907
46,22201,7.714285714285714,1,1,0,0,0,0,1,0,0,0,0,0,1,14511
46,22201,7.714285714285714,1,1,0,0,0,0,1,0,0,0,0,0,1,2955
69,22204,10.22222222222222,3,1,0,0,1,0,0,0,0,0,0,0,1,5714
69,22204,10.22222222222222,3,1,0,0,1,0,0,0,0,0,0,0,1,10789
69,22204,10.22222222222222,3,1,0,0,1,0,0,0,0,0,0,0,1,884
69,22204,10.22222222222222,3,1,0,0,1,0,0,0,0,0,0,0,1,9517
69,22204,10.22222222222222,3,1,0,0,1,0,0,0,0,0,0,0,1,1752
69,22204,10.22222222222222,3,1,0,0,1,0,0,0,0,0,0,0,1,12732
69,22204,10.22222222222222,3,1,0,0,1,0,0,0,0,0,0,0,1,11788
69,22204,10.22222222222222,3,1,0,0,1,0,0,0,0,0,0,0,1,11533
69,22204,10.22222222222222,3,1,0,0,1,0,0,0,0,0,0,0,1,9713
69,22204,10.22222222222222,1,1,0,0,0,1,0,0,0,0,0,0,1,5714
69,22204,10.22222222222222,1,1,0,0,0,1,0,0,0,0,0,0,1,10789
69,22204,10.22222222222222,1,1,0,0,0,1,0,0,0,0,0,0,1,884
69,22204,10.22222222222222,1,1,0,0,0,1,0,0,0,0,0,0,1,9517
69,22204,10.22222222222222,1,1,0,0,0,1,0,0,0,0,0,0,1,1752
69,22204,10.22222222222222,1,1,0,0,0,1,0,0,0,0,0,0,1,12732
69,22204,10.22222222222222,1,1,0,0,0,1,0,0,0,0,0,0,1,11788
69,22204,10.22222222222222,1,1,0,0,0,1,0,0,0,0,0,0,1,11533
69,22204,10.22222222222222,1,1,0,0,0,1,0,0,0,0,0,0,1,9713
69,22204,10.22222222222222,1,1,0,0,0,0,1,0,0,0,0,0,1,5714
69,22204,10.22222222222222,1,1,0,0,0,0,1,0,0,0,0,0,1,10789
69,22204,10.22222222222222,1,1,0,0,0,0,1,0,0,0,0,0,1,884
69,22204,10.22222222222222,1,1,0,0,0,0,1,0,0,0,0,0,1,9517
69,22204,10.22222222222222,1,1,0,0,0,0,1,0,0,0,0,0,1,1752
69,22204,10.22222222222222,1,1,0,0,0,0,1,0,0,0,0,0,1,12732
69,22204,10.22222222222222,1,1,0,0,0,0,1,0,0,0,0,0,1,11788
69,22204,10.22222222222222,1,1,0,0,0,0,1,0,0,0,0,0,1,11533
69,22204,10.22222222222222,1,1,0,0,0,0,1,0,0,0,0,0,1,9713
69,22204,10.22222222222222,4,1,0,0,0,0,0,1,0,0,0,0,1,5714
69,22204,10.22222222222222,4,1,0,0,0,0,0,1,0,0,0,0,1,10789
69,22204,10.22222222222222,4,1,0,0,0,0,0,1,0,0,0,0,1,884
69,22204,10.22222222222222,4,1,0,0,0,0,0,1,0,0,0,0,1,9517
69,22204,10.22222222222222,4,1,0,0,0,0,0,1,0,0,0,0,1,1752
69,22204,10.22222222222222,4,1,0,0,0,0,0,1,0,0,0,0,1,12732
69,22204,10.22222222222222,4,1,0,0,0,0,0,1,0,0,0,0,1,11788
69,22204,10.22222222222222,4,1,0,0,0,0,0,1,0,0,0,0,1,11533
69,22204,10.22222222222222,4,1,0,0,0,0,0,1,0,0,0,0,1,9713
53,22204,5.0,1,1,0,0,0,0,0,1,0,0,0,0,1,6356
18,22309,7.0,2,0,1,0,1,0,0,0,0,0,0,1,0,19520
18,22309,7.0,2,0,1,0,1,0,0,0,0,0,0,1,0,22052
36,22309,7.0,2,1,0,0,1,0,0,0,0,0,0,0,1,13827
36,22309,7.0,2,1,0,0,1,0,0,0,0,0,0,0,1,14476
39,22309,5.0,1,1,0,0,0,0,0,1,0,0,0,0,1,939
23,22309,5.0,1,0,1,1,0,0,0,0,0,0,0,0,1,27971
28,22309,6.333333333333333,1,0,1,0,1,0,0,0,0,0,0,0,1,21872
28,22309,6.333333333333333,1,0,1,0,1,0,0,0,0,0,0,0,1,17819
28,22309,6.333333333333333,1,0,1,0,1,0,0,0,0,0,0,0,1,18006
28,22309,6.333333333333333,2,0,1,0,0,1,0,0,0,0,0,0,1,21872
28,22309,6.333333333333333,2,0,1,0,0,1,0,0,0,0,0,0,1,17819
28,22309,6.333333333333333,2,0,1,0,0,1,0,0,0,0,0,0,1,18006
18,22309,5.0,1,0,1,0,1,0,0,0,0,0,0,0,1,17267
18,22309,5.0,1,0,1,0,1,0,0,0,0,0,0,0,1,16080
18,22309,5.0,1,0,1,0,0,1,0,0,0,0,0,0,1,17267
18,22309,5.0,1,0,1,0,0,1,0,0,0,0,0,0,1,16080
64,22309,7.0,2,1,0,0,0,1,0,0,1,0,0,0,0,9649
64,22309,7.0,2,1,0,0,0,1,0,0,1,0,0,0,0,8181
63,22304,6.333333333333333,2,1,0,0,1,0,0,0,0,0,0,0,1,1690
63,22304,6.333333333333333,2,1,0,0,1,0,0,0,0,0,0,0,1,6818
63,22304,6.333333333333333,2,1,0,0,1,0,0,0,0,0,0,0,1,11630
63,22304,6.333333333333333,1,1,0,0,0,0,1,0,0,0,0,0,1,1690
63,22304,6.333333333333333,1,1,0,0,0,0,1,0,0,0,0,0,1,6818
63,22304,6.333333333333333,1,1,0,0,0,0,1,0,0,0,0,0,1,11630
46,22304,5.0,1,1,0,0,0,1,0,0,0,0,0,0,1,4322
61,22304,5.0,1,0,1,1,0,0,0,0,0,0,0,0,1,25451
61,22304,5.0,1,0,1,1,0,0,0,0,0,0,0,0,1,21234
61,22304,5.0,1,0,1,1,0,0,0,0,0,0,0,0,1,22885
61,22304,5.0,1,0,1,1,0,0,0,0,0,0,0,0,1,24252
61,22304,5.0,1,0,1,1,0,0,0,0,0,0,0,0,1,25451
61,22304,5.0,1,0,1,1,0,0,0,0,0,0,0,0,1,21234
61,22304,5.0,1,0,1,1,0,0,0,0,0,0,0,0,1,22885
61,22304,5.0,1,0,1,1,0,0,0,0,0,0,0,0,1,24252
61,22304,5.0,1,0,1,0,1,0,0,0,0,0,0,0,1,25451
61,22304,5.0,1,0,1,0,1,0,0,0,0,0,0,0,1,21234
61,22304,5.0,1,0,1,0,1,0,0,0,0,0,0,0,1,22885
61,22304,5.0,1,0,1,0,1,0,0,0,0,0,0,0,1,24252
61,22304,5.0,1,0,1,0,0,1,0,0,0,0,0,0,1,25451
61,22304,5.0,1,0,1,0,0,1,0,0,0,0,0,0,1,21234
61,22304,5.0,1,0,1,0,0,1,0,0,0,0,0,0,1,22885
61,22304,5.0,1,0,1,0,0,1,0,0,0,0,0,0,1,24252
64,22310,6.333333333333333,1,1,0,0,0,1,0,0,0,0,0,0,1,1048
64,22310,6.333333333333333,1,1,0,0,0,1,0,0,0,0,0,0,1,5040
64,22310,6.333333333333333,1,1,0,0,0,1,0,0,0,0,0,0,1,8040
64,22310,6.333333333333333,2,1,0,0,0,0,0,1,0,0,0,0,1,1048
64,22310,6.333333333333333,2,1,0,0,0,0,0,1,0,0,0,0,1,5040
64,22310,6.333333333333333,2,1,0,0,0,0,0,1,0,0,0,0,1,8040
20,22310,5.8,1,0,1,1,0,0,0,0,0,0,0,0,1,29033
20,22310,5.8,1,0,1,1,0,0,0,0,0,0,0,0,1,26414
20,22310,5.8,1,0,1,1,0,0,0,0,0,0,0,0,1,22131
20,22310,5.8,1,0,1,1,0,0,0,0,0,0,0,0,1,27992
20,22310,5.8,1,0,1,1,0,0,0,0,0,0,0,0,1,21706
20,22310,5.8,1,0,1,0,0,0,0,1,0,0,0,0,1,29033
20,22310,5.8,1,0,1,0,0,0,0,1,0,0,0,0,1,26414
20,22310,5.8,1,0,1,0,0,0,0,1,0,0,0,0,1,22131
20,22310,5.8,1,0,1,0,0,0,0,1,0,0,0,0,1,27992
20,22310,5.8,1,0,1,0,0,0,0,1,0,0,0,0,1,21706
20,22310,5.8,2,0,1,0,0,0,0,1,0,0,0,0,1,29033
20,22310,5.8,2,0,1,0,0,0,0,1,0,0,0,0,1,26414
20,22310,5.8,2,0,1,0,0,0,0,1,0,0,0,0,1,22131
20,22310,5.8,2,0,1,0,0,0,0,1,0,0,0,0,1,27992
20,22310,5.8,2,0,1,0,0,0,0,1,0,0,0,0,1,21706
20,22310,5.8,1,0,1,0,0,0,0,1,0,0,0,0,1,29033
20,22310,5.8,1,0,1,0,0,0,0,1,0,0,0,0,1,26414
20,22310,5.8,1,0,1,0,0,0,0,1,0,0,0,0,1,22131
20,22310,5.8,1,0,1,0,0,0,0,1,0,0,0,0,1,27992
20,22310,5.8,1,0,1,0,0,0,0,1,0,0,0,0,1,21706
36,22310,5.0,1,0,1,0,0,1,0,0,0,0,0,0,1,18608
26,22207,7.0,2,1,0,0,0,0,0,1,1,0,0,0,0,11152
26,22207,7.0,2,1,0,0,0,0,0,1,1,0,0,0,0,15956
35,22207,5.0,1,0,1,0,0,0,1,0,0,0,0,0,1,17808
18,22207,5.0,1,0,1,1,0,0,0,0,0,0,0,0,1,25466
62,22041,5.0,1,1,0,0,1,0,0,0,0,0,0,0,1,8646
26,22041,7.0,2,1,0,0,0,0,0,1,0,0,0,0,1,13954
26,22041,7.0,2,1,0,0,0,0,0,1,0,0,0,0,1,8771
54,22041,6.333333333333333,2,1,0,0,1,0,0,0,0,0,0,0,1,11021
54,22041,6.333333333333333,2,1,0,0,1,0,0,0,0,0,0,0,1,13457
54,22041,6.333333333333333,2,1,0,0,1,0,0,0,0,0,0,0,1,8304
54,22041,6.333333333333333,1,1,0,0,0,1,0,0,0,0,0,0,1,11021
54,22041,6.333333333333333,1,1,0,0,0,1,0,0,0,0,0,0,1,13457
54,22041,6.333333333333333,1,1,0,0,0,1,0,0,0,0,0,0,1,8304
55,22041,8.75,3,1,0,1,0,0,0,0,0,0,0,0,1,4034
55,22041,8.75,3,1,0,1,0,0,0,0,0,0,0,0,1,15777
55,22041,8.75,3,1,0,1,0,0,0,0,0,0,0,0,1,12515
55,22041,8.75,3,1,0,1,0,0,0,0,0,0,0,0,1,11472
55,22041,8.75,1,1,0,0,0,1,0,0,0,0,0,0,1,4034
55,22041,8.75,1,1,0,0,0,1,0,0,0,0,0,0,1,15777
55,22041,8.75,1,1,0,0,0,1,0,0,0,0,0,0,1,12515
55,22041,8.75,1,1,0,0,0,1,0,0,0,0,0,0,1,11472
30,22315,5.0,1,1,0,0,0,1,0,0,0,0,0,0,1,8487
30,22315,5.0,1,1,0,0,0,1,0,0,0,0,0,0,1,1230
30,22315,5.0,1,1,0,0,0,0,0,1,0,0,0,0,1,8487
30,22315,5.0,1,1,0,0,0,0,0,1,0,0,0,0,1,1230
59,22315,5.0,1,1,0,0,0,0,0,1,1,0,0,0,0,12221
57,22312,10.0,3,1,0,0,0,1,0,0,0,0,0,0,1,14379
57,22312,10.0,3,1,0,0,0,1,0,0,0,0,0,0,1,5837
57,22312,10.0,3,1,0,0,0,1,0,0,0,0,0,0,1,10246
59,22312,7.0,2,1,0,0,0,1,0,0,1,0,0,0,0,11330
59,22312,7.0,2,1,0,0,0,1,0,0,1,0,0,0,0,2188
28,22312,10.0,3,0,1,0,0,0,1,0,0,0,0,0,1,21885
28,22312,10.0,3,0,1,0,0,0,1,0,0,0,0,0,1,20440
28,22312,10.0,3,0,1,0,0,0,1,0,0,0,0,0,1,24175
64,22485,5.0,1,1,0,0,1,0,0,0,0,0,0,0,1,4152
64,22485,5.0,1,1,0,0,1,0,0,0,0,0,0,0,1,4437
64,22485,5.0,1,1,0,0,1,0,0,0,0,0,0,0,1,4152
64,22485,5.0,1,1,0,0,1,0,0,0,0,0,0,0,1,4437
30,22485,5.0,1,1,0,0,0,1,0,0,0,0,0,0,1,7960
27,22101,13.0,4,1,0,0,0,1,0,0,0,1,0,0,0,3919
27,22101,13.0,4,1,0,0,0,1,0,0,0,1,0,0,0,9600
27,22101,13.0,4,1,0,0,0,1,0,0,0,1,0,0,0,4690
27,22101,13.0,4,1,0,0,0,1,0,0,0,1,0,0,0,5000
25,22101,7.0,2,0,1,0,0,0,0,1,0,0,0,0,1,26348
25,22101,7.0,2,0,1,0,0,0,0,1,0,0,0,0,1,22644
23,22101,7.0,2,1,0,0,0,0,0,1,1,0,0,0,0,1547
23,22101,7.0,2,1,0,0,0,0,0,1,1,0,0,0,0,2166
27,22150,5.0,1,1,0,0,0,1,0,0,0,0,0,0,1,79
37,22150,5.0,1,1,0,0,0,0,0,1,0,0,1,0,0,2179
67,22042,5.0,1,1,0,0,0,1,0,0,0,0,0,1,0,3074
63,22042,6.0,2,0,1,1,0,0,0,0,0,0,0,0,1,18153
63,22042,6.0,2,0,1,1,0,0,0,0,0,0,0,0,1,25164
63,22042,6.0,2,0,1,1,0,0,0,0,0,0,0,0,1,23977
63,22042,6.0,2,0,1,1,0,0,0,0,0,0,0,0,1,20474
63,22042,6.0,1,0,1,0,0,0,1,0,0,0,0,0,1,18153
63,22042,6.0,1,0,1,0,0,0,1,0,0,0,0,0,1,25164
63,22042,6.0,1,0,1,0,0,0,1,0,0,0,0,0,1,23977
63,22042,6.0,1,0,1,0,0,0,1,0,0,0,0,0,1,20474
63,22042,6.0,1,0,1,0,0,0,1,0,0,0,0,0,1,18153
63,22042,6.0,1,0,1,0,0,0,1,0,0,0,0,0,1,25164
63,22042,6.0,1,0,1,0,0,0,1,0,0,0,0,0,1,23977
63,22042,6.0,1,0,1,0,0,0,1,0,0,0,0,0,1,20474
67,22042,7.0,2,0,1,1,0,0,0,0,0,0,0,0,1,24688
67,22042,7.0,2,0,1,1,0,0,0,0,0,0,0,0,1,19750
27,22043,5.0,1,0,1,1,0,0,0,0,0,0,0,0,1,29041
27,22043,5.0,1,0,1,1,0,0,0,0,0,0,0,0,1,17273
27,22043,5.0,1,0,1,0,0,0,0,1,0,0,0,0,1,29041
27,22043,5.0,1,0,1,0,0,0,0,1,0,0,0,0,1,17273
37,22043,5.0,1,1,0,0,0,0,0,1,0,0,0,0,1,1446
50,22043,5.0,1,1,0,0,0,1,0,0,0,0,0,0,1,5439
50,22043,5.0,1,1,0,0,0,1,0,0,0,0,0,0,1,2440
50,22043,5.0,1,1,0,0,0,0,0,1,0,0,0,0,1,5439
50,22043,5.0,1,1,0,0,0,0,0,1,0,0,0,0,1,2440
48,22043,5.0,1,0,1,0,0,0,0,1,0,0,0,1,0,26648
68,22043,13.0,4,0,1,0,0,1,0,0,0,0,0,0,1,25036
68,22043,13.0,4,0,1,0,0,1,0,0,0,0,0,0,1,18102
68,22043,13.0,4,0,1,0,0,1,0,0,0,0,0,0,1,19078
68,22043,13.0,4,0,1,0,0,1,0,0,0,0,0,0,1,28007
31,22043,7.0,2,0,1,0,1,0,0,0,0,0,1,0,0,24692
31,22043,7.0,2,0,1,0,1,0,0,0,0,0,1,0,0,16339
18,22043,9.444444444444445,2,0,1,1,0,0,0,0,0,0,0,0,1,23397
18,22043,9.444444444444445,2,0,1,1,0,0,0,0,0,0,0,0,1,26101
18,22043,9.444444444444445,2,0,1,1,0,0,0,0,0,0,0,0,1,16110
18,22043,9.444444444444445,2,0,1,1,0,0,0,0,0,0,0,0,1,22088
18,22043,9.444444444444445,2,0,1,1,0,0,0,0,0,0,0,0,1,16420
18,22043,9.444444444444445,2,0,1,1,0,0,0,0,0,0,0,0,1,18829
18,22043,9.444444444444445,2,0,1,1,0,0,0,0,0,0,0,0,1,24591
18,22043,9.444444444444445,2,0,1,1,0,0,0,0,0,0,0,0,1,17317
18,22043,9.444444444444445,2,0,1,1,0,0,0,0,0,0,0,0,1,17192
18,22043,9.444444444444445,1,0,1,0,0,0,0,1,0,0,0,0,1,23397
18,22043,9.444444444444445,1,0,1,0,0,0,0,1,0,0,0,0,1,26101
18,22043,9.444444444444445,1,0,1,0,0,0,0,1,0,0,0,0,1,16110
18,22043,9.444444444444445,1,0,1,0,0,0,0,1,0,0,0,0,1,22088
18,22043,9.444444444444445,1,0,1,0,0,0,0,1,0,0,0,0,1,16420
18,22043,9.444444444444445,1,0,1,0,0,0,0,1,0,0,0,0,1,18829
