order_id,user_id,status,gender,num_of_item,returned
73812,58930,Shipped,M,2,0
73815,58934,Shipped,M,2,0
73816,58934,Shipped,M,1,0
73819,58936,Shipped,M,1,0
73820,58936,Shipped,M,2,0
73829,58947,Shipped,M,1,0
73841,58963,Shipped,M,1,0
73853,58976,Shipped,M,1,0
73854,58977,Shipped,M,1,0
73859,58980,Shipped,M,1,0
73862,58982,Shipped,M,1,0
73866,58985,Shipped,M,1,0
73874,58991,Shipped,M,3,0
73878,58999,Shipped,M,1,0
73893,59015,Shipped,M,1,0
73903,59024,Shipped,M,2,0
73906,59029,Shipped,M,1,0
73915,59037,Shipped,M,1,0
73921,59042,Shipped,M,1,0
73924,59046,Shipped,M,1,0
73936,59057,Shipped,M,1,0
73940,59060,Shipped,M,1,0
73944,59063,Shipped,M,1,0
73954,59066,Shipped,M,2,0
73965,59074,Shipped,M,1,0
73970,59078,Shipped,M,1,0
73978,59082,Shipped,M,1,0
73992,59091,Shipped,M,1,0
74003,59100,Shipped,M,1,0
74004,59100,Shipped,M,1,0
74006,59101,Shipped,M,1,0
74008,59101,Shipped,M,1,0
74009,59102,Shipped,M,4,0
74019,59106,Shipped,M,1,0
74025,59112,Shipped,M,2,0
74047,59130,Shipped,M,1,0
74048,59130,Shipped,M,2,0
74056,59138,Shipped,M,1,0
74057,59138,Shipped,M,1,0
74063,59143,Shipped,M,1,0
74075,59151,Shipped,M,1,0
74076,59153,Shipped,M,2,0
74077,59154,Shipped,M,3,0
74086,59161,Shipped,M,1,0
74087,59161,Shipped,M,1,0
74106,59176,Shipped,M,2,0
74110,59180,Shipped,M,1,0
74120,59187,Shipped,M,1,0
74121,59188,Shipped,M,2,0
74122,59189,Shipped,M,1,0
74123,59190,Shipped,M,2,0
74126,59191,Shipped,M,1,0
74127,59192,Shipped,M,1,0
74130,59192,Shipped,M,1,0
74136,59195,Shipped,M,1,0
74147,59203,Shipped,M,1,0
74153,59207,Shipped,M,1,0
74155,59209,Shipped,M,4,0
74156,59210,Shipped,M,1,0
74157,59211,Shipped,M,1,0
74162,59214,Shipped,M,1,0
74163,59215,Shipped,M,1,0
74183,59239,Shipped,M,1,0
74185,59240,Shipped,M,2,0
74197,59247,Shipped,M,1,0
74199,59250,Shipped,M,1,0
74205,59255,Shipped,M,1,0
74211,59262,Shipped,M,1,0
74217,59265,Shipped,M,1,0
74225,59275,Shipped,M,3,0
74229,59278,Shipped,M,1,0
74235,59281,Shipped,M,1,0
74238,59283,Shipped,M,1,0
74247,59289,Shipped,M,1,0
74254,59295,Shipped,M,3,0
74265,59306,Shipped,M,1,0
74269,59311,Shipped,M,1,0
74273,59314,Shipped,M,2,0
74274,59314,Shipped,M,1,0
74278,59316,Shipped,M,1,0
74281,59318,Shipped,M,1,0
74293,59328,Shipped,M,2,0
74298,59331,Shipped,M,1,0
74299,59332,Shipped,M,1,0
74321,59347,Shipped,M,2,0
74325,59349,Shipped,M,1,0
74335,59358,Shipped,M,1,0
74342,59364,Shipped,M,1,0
74347,59367,Shipped,M,1,0
74358,59375,Shipped,M,1,0
74386,59395,Shipped,M,2,0
74393,59399,Shipped,M,2,0
74394,59400,Shipped,M,1,0
74397,59400,Shipped,M,4,0
74409,59410,Shipped,M,1,0
74410,59411,Shipped,M,3,0
74417,59418,Shipped,M,1,0
74426,59422,Shipped,M,1,0
74432,59429,Shipped,M,1,0
74436,59435,Shipped,M,2,0
74443,59442,Shipped,M,2,0
74451,59447,Shipped,M,1,0
74453,59448,Shipped,M,1,0
74455,59450,Shipped,M,1,0
74456,59451,Shipped,M,1,0
74459,59454,Shipped,M,1,0
74472,59463,Shipped,M,1,0
74473,59463,Shipped,M,1,0
74481,59468,Shipped,M,1,0
74482,59469,Shipped,M,2,0
74497,59482,Shipped,M,1,0
74503,59488,Shipped,M,2,0
74506,59491,Shipped,M,1,0
74511,59496,Shipped,M,1,0
74514,59499,Shipped,M,1,0
74522,59504,Shipped,M,3,0
74524,59506,Shipped,M,2,0
74581,59541,Shipped,M,2,0
74587,59545,Shipped,M,1,0
74592,59547,Shipped,M,1,0
74593,59548,Shipped,M,1,0
74602,59554,Shipped,M,1,0
74618,59565,Shipped,M,1,0
74619,59565,Shipped,M,2,0
74629,59574,Shipped,M,1,0
74630,59575,Shipped,M,2,0
74639,59583,Shipped,M,4,0
74649,59594,Shipped,M,1,0
74661,59601,Shipped,M,2,0
74662,59601,Shipped,M,1,0
74664,59601,Shipped,M,4,0
74665,59602,Shipped,M,1,0
74673,59607,Shipped,M,1,0
74691,59622,Shipped,M,1,0
74692,59622,Shipped,M,1,0
74701,59629,Shipped,M,1,0
74702,59629,Shipped,M,1,0
74717,59642,Shipped,M,1,0
74718,59643,Shipped,M,2,0
74722,59645,Shipped,M,1,0
74723,59645,Shipped,M,1,0
74724,59647,Shipped,M,1,0
74726,59647,Shipped,M,1,0
74728,59648,Shipped,M,3,0
74730,59649,Shipped,M,1,0
74731,59649,Shipped,M,2,0
74736,59653,Shipped,M,1,0
74739,59655,Shipped,M,1,0
74742,59657,Shipped,M,1,0
74743,59657,Shipped,M,1,0
74794,59700,Shipped,M,1,0
74799,59705,Shipped,M,1,0
74823,59720,Shipped,M,1,0
74827,59722,Shipped,M,1,0
74831,59725,Shipped,M,1,0
74832,59725,Shipped,M,1,0
74833,59726,Shipped,M,2,0
74834,59727,Shipped,M,1,0
74849,59737,Shipped,M,1,0
74856,59741,Shipped,M,2,0
74858,59743,Shipped,M,1,0
74885,59762,Shipped,M,4,0
74886,59762,Shipped,M,2,0
74887,59762,Shipped,M,2,0
74898,59772,Shipped,M,1,0
74903,59778,Shipped,M,1,0
74904,59778,Shipped,M,4,0
74923,59792,Shipped,M,1,0
74926,59795,Shipped,M,1,0
74928,59798,Shipped,M,2,0
74937,59806,Shipped,M,1,0
74941,59808,Shipped,M,2,0
74945,59810,Shipped,M,1,0
74950,59814,Shipped,M,2,0
74962,59821,Shipped,M,1,0
74969,59826,Shipped,M,1,0
74975,59832,Shipped,M,2,0
74988,59841,Shipped,M,2,0
74999,59849,Shipped,M,4,0
75008,59861,Shipped,M,1,0
75009,59862,Shipped,M,1,0
75011,59864,Shipped,M,2,0
75016,59868,Shipped,M,1,0
75020,59872,Shipped,M,1,0
75052,59890,Shipped,M,1,0
75055,59893,Shipped,M,2,0
75057,59894,Shipped,M,2,0
75059,59896,Shipped,M,2,0
75065,59899,Shipped,M,1,0
75070,59904,Shipped,M,1,0
75075,59906,Shipped,M,1,0
75078,59909,Shipped,M,1,0
75102,59925,Shipped,M,2,0
75106,59928,Shipped,M,1,0
75113,59935,Shipped,M,1,0
75117,59938,Shipped,M,2,0
75118,59938,Shipped,M,1,0
75119,59939,Shipped,M,1,0
75120,59940,Shipped,M,1,0
75126,59947,Shipped,M,1,0
75129,59950,Shipped,M,1,0
75134,59955,Shipped,M,1,0
75137,59958,Shipped,M,2,0
75143,59962,Shipped,M,1,0
75149,59966,Shipped,M,2,0
75163,59978,Shipped,M,2,0
75173,59988,Shipped,M,1,0
75177,59991,Shipped,M,3,0
75182,59995,Shipped,M,3,0
75184,59997,Shipped,M,1,0
75224,60025,Shipped,M,4,0
75225,60025,Shipped,M,1,0
75227,60025,Shipped,M,4,0
75243,60041,Shipped,M,1,0
75252,60050,Shipped,M,1,0
75255,60052,Shipped,M,3,0
75256,60055,Shipped,M,1,0
75267,60064,Shipped,M,4,0
75275,60073,Shipped,M,1,0
75279,60074,Shipped,M,1,0
75280,60075,Shipped,M,1,0
75282,60076,Shipped,M,1,0
75294,60087,Shipped,M,1,0
75301,60093,Shipped,M,2,0
75307,60097,Shipped,M,1,0
75309,60097,Shipped,M,1,0
75316,60100,Shipped,M,1,0
75317,60102,Shipped,M,1,0
75334,60115,Shipped,M,1,0
75335,60117,Shipped,M,1,0
75338,60121,Shipped,M,1,0
75352,60132,Shipped,M,1,0
75353,60132,Shipped,M,2,0
75354,60132,Shipped,M,4,0
75364,60137,Shipped,M,2,0
75366,60138,Shipped,M,1,0
75368,60140,Shipped,M,2,0
75373,60145,Shipped,M,1,0
75376,60146,Shipped,M,1,0
75377,60147,Shipped,M,1,0
75380,60150,Shipped,M,1,0
75387,60159,Shipped,M,1,0
75401,60168,Shipped,M,1,0
75405,60171,Shipped,M,1,0
75408,60171,Shipped,M,2,0
75409,60172,Shipped,M,2,0
75410,60172,Shipped,M,1,0
75413,60174,Shipped,M,1,0
75422,60181,Shipped,M,4,0
75426,60184,Shipped,M,1,0
75428,60186,Shipped,M,1,0
75436,60197,Shipped,M,2,0
75438,60198,Shipped,M,1,0
75440,60201,Shipped,M,3,0
75451,60209,Shipped,M,1,0
75454,60211,Shipped,M,2,0
75457,60214,Shipped,M,4,0
75462,60218,Shipped,M,1,0
75465,60222,Shipped,M,2,0
75467,60222,Shipped,M,2,0
75475,60230,Shipped,M,2,0
75481,60237,Shipped,M,4,0
75484,60240,Shipped,M,1,0
75486,60242,Shipped,M,1,0
75487,60242,Shipped,M,4,0
75495,60248,Shipped,M,2,0
75505,60255,Shipped,M,1,0
75508,60257,Shipped,M,1,0
75540,60282,Shipped,M,1,0
75541,60282,Shipped,M,2,0
75545,60286,Shipped,M,2,0
75554,60293,Shipped,M,1,0
75560,60299,Shipped,M,1,0
75566,60303,Shipped,M,1,0
75593,60324,Shipped,M,1,0
75607,60335,Shipped,M,4,0
75617,60342,Shipped,M,1,0
75620,60342,Shipped,M,2,0
75621,60343,Shipped,M,1,0
75624,60345,Shipped,M,1,0
75627,60348,Shipped,M,1,0
75643,60358,Shipped,M,1,0
75644,60358,Shipped,M,2,0
75650,60360,Shipped,M,1,0
75657,60365,Shipped,M,1,0
75676,60380,Shipped,M,1,0
75679,60382,Shipped,M,3,0
75680,60382,Shipped,M,1,0
75685,60387,Shipped,M,2,0
75698,60399,Shipped,M,2,0
75699,60401,Shipped,M,4,0
75709,60412,Shipped,M,1,0
75713,60415,Shipped,M,1,0
75715,60417,Shipped,M,1,0
75717,60419,Shipped,M,2,0
75724,60426,Shipped,M,3,0
75737,60437,Shipped,M,2,0
75738,60437,Shipped,M,1,0
75741,60438,Shipped,M,2,0
75747,60440,Shipped,M,2,0
75760,60447,Shipped,M,1,0
75782,60461,Shipped,M,2,0
75785,60463,Shipped,M,1,0
75793,60471,Shipped,M,1,0
75796,60473,Shipped,M,1,0
75799,60477,Shipped,M,1,0
75815,60486,Shipped,M,2,0
75818,60487,Shipped,M,3,0
75827,60493,Shipped,M,1,0
75831,60495,Shipped,M,3,0
75840,60500,Shipped,M,1,0
75842,60502,Shipped,M,1,0
75852,60511,Shipped,M,1,0
75879,60527,Shipped,M,1,0
75889,60534,Shipped,M,2,0
75890,60534,Shipped,M,2,0
75892,60536,Shipped,M,1,0
75896,60539,Shipped,M,1,0
75899,60541,Shipped,M,1,0
75900,60541,Shipped,M,2,0
75922,60555,Shipped,M,1,0
75933,60562,Shipped,M,1,0
75937,60565,Shipped,M,1,0
75940,60569,Shipped,M,3,0
75950,60576,Shipped,M,1,0
75954,60581,Shipped,M,1,0
75955,60581,Shipped,M,1,0
75971,60592,Shipped,M,1,0
75973,60593,Shipped,M,2,0
75974,60593,Shipped,M,1,0
75989,60610,Shipped,M,1,0
76005,60624,Shipped,M,3,0
76011,60634,Shipped,M,1,0
76026,60644,Shipped,M,2,0
76027,60644,Shipped,M,1,0
76029,60646,Shipped,M,1,0
76035,60651,Shipped,M,1,0
76041,60657,Shipped,M,2,0
76052,60664,Shipped,M,1,0
76060,60672,Shipped,M,1,0
76081,60695,Shipped,M,1,0
76085,60700,Shipped,M,1,0
76091,60703,Shipped,M,1,0
76096,60705,Shipped,M,1,0
76100,60710,Shipped,M,2,0
76102,60712,Shipped,M,1,0
76109,60723,Shipped,M,1,0
76112,60725,Shipped,M,2,0
76113,60725,Shipped,M,2,0
76115,60726,Shipped,M,1,0
76120,60730,Shipped,M,1,0
76121,60730,Shipped,M,1,0
76129,60739,Shipped,M,1,0
76130,60739,Shipped,M,2,0
76135,60744,Shipped,M,1,0
76143,60750,Shipped,M,3,0
76144,60751,Shipped,M,2,0
76149,60756,Shipped,M,1,0
76163,60772,Shipped,M,1,0
76165,60774,Shipped,M,1,0
76166,60774,Shipped,M,2,0
76167,60775,Shipped,M,1,0
76168,60775,Shipped,M,1,0
76182,60787,Shipped,M,2,0
76206,60807,Shipped,M,1,0
76208,60809,Shipped,M,1,0
76214,60814,Shipped,M,1,0
76235,60830,Shipped,M,2,0
76247,60836,Shipped,M,2,0
76248,60837,Shipped,M,2,0
76261,60844,Shipped,M,1,0
76273,60856,Shipped,M,1,0
76276,60859,Shipped,M,1,0
76281,60861,Shipped,M,2,0
76295,60874,Shipped,M,3,0
76305,60881,Shipped,M,1,0
76306,60881,Shipped,M,1,0
76314,60889,Shipped,M,1,0
76327,60897,Shipped,M,1,0
76331,60900,Shipped,M,1,0
76333,60902,Shipped,M,2,0
76342,60907,Shipped,M,1,0
76346,60908,Shipped,M,1,0
76360,60922,Shipped,M,1,0
76362,60922,Shipped,M,4,0
76367,60925,Shipped,M,1,0
76378,60935,Shipped,M,1,0
76386,60941,Shipped,M,4,0
76396,60953,Shipped,M,1,0
76404,60961,Shipped,M,1,0
76415,60970,Shipped,M,2,0
76423,60974,Shipped,M,1,0
76424,60975,Shipped,M,4,0
76425,60975,Shipped,M,1,0
76427,60978,Shipped,M,1,0
76428,60980,Shipped,M,1,0
76429,60980,Shipped,M,1,0
76440,60995,Shipped,M,4,0
76442,60996,Shipped,M,1,0
76444,61000,Shipped,M,1,0
76445,61001,Shipped,M,1,0
76455,61006,Shipped,M,1,0
76477,61029,Shipped,M,1,0
76492,61041,Shipped,M,1,0
76493,61041,Shipped,M,4,0
76496,61044,Shipped,M,1,0
76497,61044,Shipped,M,1,0
76521,61060,Shipped,M,1,0
76523,61061,Shipped,M,2,0
76524,61061,Shipped,M,2,0
76536,61072,Shipped,M,4,0
76537,61072,Shipped,M,1,0
76538,61073,Shipped,M,1,0
76539,61076,Shipped,M,2,0
76543,61078,Shipped,M,2,0
76559,61091,Shipped,M,2,0
76560,61092,Shipped,M,3,0
76561,61092,Shipped,M,1,0
76562,61092,Shipped,M,3,0
76566,61096,Shipped,M,1,0
76568,61098,Shipped,M,1,0
76571,61101,Shipped,M,1,0
76586,61110,Shipped,M,3,0
76590,61112,Shipped,M,2,0
76593,61114,Shipped,M,1,0
76623,61135,Shipped,M,4,0
76629,61138,Shipped,M,1,0
76631,61139,Shipped,M,1,0
76639,61145,Shipped,M,1,0
76648,61154,Shipped,M,1,0
76655,61165,Shipped,M,3,0
76656,61165,Shipped,M,3,0
76662,61168,Shipped,M,2,0
76663,61169,Shipped,M,1,0
76673,61178,Shipped,M,1,0
76676,61180,Shipped,M,1,0
76684,61187,Shipped,M,1,0
76697,61193,Shipped,M,2,0
76705,61201,Shipped,M,1,0
76718,61213,Shipped,M,1,0
76721,61214,Shipped,M,1,0
76726,61219,Shipped,M,1,0
76727,61220,Shipped,M,1,0
76728,61220,Shipped,M,2,0
76735,61225,Shipped,M,1,0
76742,61230,Shipped,M,1,0
76764,61244,Shipped,M,2,0
76768,61247,Shipped,M,2,0
76772,61251,Shipped,M,1,0
76776,61254,Shipped,M,1,0
76791,61262,Shipped,M,1,0
76794,61263,Shipped,M,4,0
76802,61271,Shipped,M,1,0
76814,61281,Shipped,M,1,0
76828,61291,Shipped,M,1,0
76833,61293,Shipped,M,1,0
76863,61314,Shipped,M,1,0
76866,61318,Shipped,M,4,0
76873,61325,Shipped,M,2,0
76881,61329,Shipped,M,1,0
76882,61329,Shipped,M,1,0
76892,61335,Shipped,M,1,0
76896,61339,Shipped,M,1,0
76898,61344,Shipped,M,1,0
76903,61351,Shipped,M,1,0
76906,61353,Shipped,M,1,0
76924,61365,Shipped,M,4,0
76925,61366,Shipped,M,1,0
76929,61368,Shipped,M,2,0
76935,61374,Shipped,M,1,0
76944,61378,Shipped,M,1,0
76947,61380,Shipped,M,1,0
76952,61383,Shipped,M,1,0
76955,61386,Shipped,M,1,0
76956,61386,Shipped,M,1,0
76958,61389,Shipped,M,1,0
76963,61395,Shipped,M,1,0
76967,61399,Shipped,M,1,0
76968,61400,Shipped,M,1,0
76970,61404,Shipped,M,1,0
76974,61405,Shipped,M,3,0
76977,61409,Shipped,M,1,0
76978,61409,Shipped,M,2,0
77008,61431,Shipped,M,1,0
77012,61433,Shipped,M,1,0
77030,61450,Shipped,M,3,0
77047,61468,Shipped,M,1,0
77069,61490,Shipped,M,4,0
77070,61490,Shipped,M,1,0
77071,61491,Shipped,M,1,0
77082,61496,Shipped,M,1,0
77089,61498,Shipped,M,1,0
77094,61503,Shipped,M,1,0
77102,61508,Shipped,M,1,0
77108,61512,Shipped,M,1,0
77110,61513,Shipped,M,2,0
77118,61523,Shipped,M,1,0
77119,61523,Shipped,M,1,0
77126,61533,Shipped,M,1,0
77136,61544,Shipped,M,2,0
77138,61546,Shipped,M,1,0
77169,61571,Shipped,M,1,0
77173,61578,Shipped,M,1,0
77174,61578,Shipped,M,1,0
77176,61579,Shipped,M,3,0
77178,61581,Shipped,M,1,0
77183,61589,Shipped,M,1,0
77188,61598,Shipped,M,2,0
77196,61604,Shipped,M,1,0
77197,61604,Shipped,M,1,0
77242,61644,Shipped,M,1,0
77251,61653,Shipped,M,2,0
77266,61664,Shipped,M,2,0
77282,61680,Shipped,M,1,0
77283,61680,Shipped,M,1,0
77286,61682,Shipped,M,1,0
77288,61684,Shipped,M,1,0
77289,61685,Shipped,M,1,0
77314,61702,Shipped,M,1,0
77317,61705,Shipped,M,1,0
77332,61719,Shipped,M,1,0
77333,61719,Shipped,M,2,0
77334,61719,Shipped,M,1,0
77363,61736,Shipped,M,1,0
77381,61749,Shipped,M,1,0
77399,61763,Shipped,M,2,0
77408,61771,Shipped,M,1,0
77414,61780,Shipped,M,1,0
77416,61781,Shipped,M,2,0
77417,61782,Shipped,M,1,0
77420,61786,Shipped,M,2,0
77429,61791,Shipped,M,1,0
77444,61801,Shipped,M,1,0
77445,61801,Shipped,M,1,0
77447,61802,Shipped,M,2,0
77451,61808,Shipped,M,4,0
77460,61813,Shipped,M,1,0
77462,61815,Shipped,M,3,0
77469,61821,Shipped,M,1,0
77475,61826,Shipped,M,1,0
77476,61827,Shipped,M,1,0
77482,61830,Shipped,M,1,0
77485,61833,Shipped,M,1,0
77486,61834,Shipped,M,1,0
77487,61834,Shipped,M,1,0
77493,61840,Shipped,M,1,0
77495,61840,Shipped,M,1,0
77496,61840,Shipped,M,1,0
77517,61858,Shipped,M,3,0
77523,61865,Shipped,M,1,0
77531,61870,Shipped,M,3,0
77538,61877,Shipped,M,1,0
77553,61889,Shipped,M,3,0
77568,61898,Shipped,M,1,0
77583,61911,Shipped,M,1,0
77586,61914,Shipped,M,1,0
77592,61919,Shipped,M,1,0
77593,61919,Shipped,M,1,0
77607,61928,Shipped,M,2,0
77612,61929,Shipped,M,1,0
77631,61946,Shipped,M,1,0
77634,61948,Shipped,M,1,0
77637,61951,Shipped,M,3,0
77649,61961,Shipped,M,1,0
77680,61987,Shipped,M,2,0
77681,61988,Shipped,M,1,0
77706,62011,Shipped,M,1,0
77708,62011,Shipped,M,2,0
77728,62028,Shipped,M,1,0
77729,62028,Shipped,M,1,0
77730,62028,Shipped,M,1,0
77738,62033,Shipped,M,1,0
77742,62036,Shipped,M,2,0
77744,62042,Shipped,M,1,0
77746,62046,Shipped,M,2,0
77751,62051,Shipped,M,4,0
77753,62052,Shipped,M,2,0
77754,62052,Shipped,M,1,0
77756,62054,Shipped,M,4,0
77761,62056,Shipped,M,3,0
77768,62059,Shipped,M,1,0
77775,62064,Shipped,M,1,0
77776,62064,Shipped,M,1,0
77779,62065,Shipped,M,1,0
77785,62070,Shipped,M,1,0
77790,62075,Shipped,M,1,0
77791,62075,Shipped,M,2,0
77793,62077,Shipped,M,1,0
77802,62082,Shipped,M,1,0
77810,62086,Shipped,M,1,0
77824,62102,Shipped,M,1,0
77829,62104,Shipped,M,1,0
77833,62107,Shipped,M,1,0
77834,62109,Shipped,M,1,0
77835,62112,Shipped,M,1,0
77841,62117,Shipped,M,1,0
77842,62118,Shipped,M,1,0
77846,62122,Shipped,M,1,0
77853,62124,Shipped,M,1,0
77857,62127,Shipped,M,2,0
77874,62143,Shipped,M,1,0
77879,62147,Shipped,M,2,0
77885,62152,Shipped,M,1,0
77891,62155,Shipped,M,2,0
77893,62158,Shipped,M,1,0
77895,62161,Shipped,M,2,0
77896,62161,Shipped,M,1,0
77905,62170,Shipped,M,4,0
77917,62177,Shipped,M,1,0
77928,62182,Shipped,M,2,0
77929,62183,Shipped,M,1,0
77930,62183,Shipped,M,1,0
77934,62187,Shipped,M,2,0
77943,62193,Shipped,M,3,0
77945,62195,Shipped,M,1,0
77949,62198,Shipped,M,1,0
77950,62198,Shipped,M,1,0
77958,62203,Shipped,M,2,0
77961,62206,Shipped,M,1,0
77975,62219,Shipped,M,3,0
77983,62224,Shipped,M,1,0
77984,62224,Shipped,M,1,0
77989,62226,Shipped,M,2,0
78001,62235,Shipped,M,1,0
78006,62237,Shipped,M,2,0
78012,62242,Shipped,M,1,0
78013,62243,Shipped,M,1,0
78027,62250,Shipped,M,1,0
78032,62257,Shipped,M,1,0
78034,62257,Shipped,M,2,0
78036,62258,Shipped,M,1,0
78042,62262,Shipped,M,2,0
78045,62265,Shipped,M,1,0
78050,62270,Shipped,M,1,0
78053,62271,Shipped,M,1,0
78056,62274,Shipped,M,1,0
78057,62274,Shipped,M,1,0
78069,62281,Shipped,M,1,0
78079,62291,Shipped,M,1,0
78084,62295,Shipped,M,3,0
78090,62298,Shipped,M,1,0
78100,62311,Shipped,M,1,0
78101,62311,Shipped,M,1,0
78128,62332,Shipped,M,1,0
78129,62334,Shipped,M,1,0
78130,62334,Shipped,M,1,0
78145,62346,Shipped,M,3,0
78152,62352,Shipped,M,1,0
78161,62356,Shipped,M,1,0
78167,62360,Shipped,M,1,0
78187,62379,Shipped,M,1,0
78188,62379,Shipped,M,1,0
78198,62386,Shipped,M,1,0
78209,62394,Shipped,M,2,0
78210,62394,Shipped,M,2,0
78211,62395,Shipped,M,1,0
78224,62407,Shipped,M,4,0
78227,62411,Shipped,M,2,0
78230,62412,Shipped,M,1,0
78236,62416,Shipped,M,1,0
78239,62419,Shipped,M,1,0
78256,62433,Shipped,M,1,0
78257,62434,Shipped,M,2,0
78258,62434,Shipped,M,1,0
78274,62448,Shipped,M,1,0
78275,62449,Shipped,M,1,0
78278,62449,Shipped,M,2,0
78280,62452,Shipped,M,2,0
78283,62454,Shipped,M,1,0
78284,62454,Shipped,M,1,0
78287,62457,Shipped,M,1,0
78292,62460,Shipped,M,1,0
78294,62462,Shipped,M,1,0
78299,62466,Shipped,M,2,0
78302,62470,Shipped,M,1,0
78305,62471,Shipped,M,1,0
78318,62481,Shipped,M,1,0
78333,62494,Shipped,M,4,0
78354,62512,Shipped,M,4,0
78371,62524,Shipped,M,1,0
78378,62527,Shipped,M,1,0
78396,62544,Shipped,M,4,0
78402,62547,Shipped,M,1,0
78404,62547,Shipped,M,1,0
78413,62555,Shipped,M,1,0
78418,62556,Shipped,M,1,0
78420,62557,Shipped,M,2,0
78422,62559,Shipped,M,2,0
78440,62573,Shipped,M,1,0
78446,62579,Shipped,M,2,0
78451,62581,Shipped,M,3,0
78460,62587,Shipped,M,1,0
78470,62595,Shipped,M,4,0
78471,62596,Shipped,M,1,0
78475,62598,Shipped,M,1,0
78479,62603,Shipped,M,1,0
78483,62606,Shipped,M,1,0
78498,62613,Shipped,M,1,0
78516,62629,Shipped,M,1,0
78533,62639,Shipped,M,1,0
78534,62639,Shipped,M,1,0
78546,62650,Shipped,M,2,0
78566,62670,Shipped,M,2,0
78579,62680,Shipped,M,3,0
78589,62693,Shipped,M,1,0
78591,62694,Shipped,M,1,0
78593,62695,Shipped,M,4,0
78594,62695,Shipped,M,1,0
78603,62700,Shipped,M,1,0
78604,62700,Shipped,M,2,0
78611,62706,Shipped,M,1,0
78630,62723,Shipped,M,1,0
78645,62738,Shipped,M,1,0
78646,62739,Shipped,M,2,0
78650,62743,Shipped,M,1,0
78655,62748,Shipped,M,1,0
78658,62750,Shipped,M,2,0
78659,62750,Shipped,M,1,0
78664,62756,Shipped,M,1,0
78671,62762,Shipped,M,2,0
78677,62766,Shipped,M,3,0
78680,62768,Shipped,M,1,0
78682,62769,Shipped,M,1,0
78686,62771,Shipped,M,1,0
78687,62772,Shipped,M,1,0
78689,62774,Shipped,M,1,0
78692,62776,Shipped,M,4,0
78698,62782,Shipped,M,1,0
78700,62783,Shipped,M,1,0
78704,62784,Shipped,M,2,0
78710,62787,Shipped,M,3,0
78721,62795,Shipped,M,1,0
78722,62796,Shipped,M,1,0
78725,62799,Shipped,M,1,0
78726,62799,Shipped,M,1,0
78729,62801,Shipped,M,3,0
78730,62801,Shipped,M,1,0
78768,62829,Shipped,M,1,0
78773,62833,Shipped,M,2,0
78775,62836,Shipped,M,1,0
78776,62836,Shipped,M,1,0
78782,62845,Shipped,M,1,0
78783,62845,Shipped,M,2,0
78784,62845,Shipped,M,3,0
78800,62858,Shipped,M,1,0
78802,62858,Shipped,M,1,0
78811,62864,Shipped,M,1,0
78813,62864,Shipped,M,3,0
78819,62869,Shipped,M,1,0
78841,62884,Shipped,M,3,0
78844,62886,Shipped,M,1,0
78847,62890,Shipped,M,2,0
78853,62896,Shipped,M,1,0
78859,62902,Shipped,M,1,0
78862,62904,Shipped,M,1,0
78866,62906,Shipped,M,4,0
78871,62912,Shipped,M,1,0
78872,62912,Shipped,M,1,0
78879,62918,Shipped,M,4,0
78892,62926,Shipped,M,1,0
78894,62928,Shipped,M,1,0
78895,62929,Shipped,M,1,0
78898,62932,Shipped,M,1,0
78906,62939,Shipped,M,1,0
78909,62942,Shipped,M,2,0
78911,62944,Shipped,M,1,0
78916,62947,Shipped,M,1,0
78920,62950,Shipped,M,1,0
78931,62958,Shipped,M,1,0
78954,62977,Shipped,M,1,0
78962,62983,Shipped,M,2,0
78969,62988,Shipped,M,1,0
78970,62988,Shipped,M,1,0
78975,62991,Shipped,M,4,0
78983,63000,Shipped,M,1,0
78990,63006,Shipped,M,2,0
78991,63006,Shipped,M,2,0
78994,63011,Shipped,M,1,0
78997,63014,Shipped,M,4,0
79001,63020,Shipped,M,1,0
79002,63020,Shipped,M,1,0
79003,63020,Shipped,M,1,0
79024,63034,Shipped,M,4,0
79030,63039,Shipped,M,1,0
79031,63041,Shipped,M,2,0
79037,63046,Shipped,M,4,0
79048,63054,Shipped,M,1,0
79064,63062,Shipped,M,1,0
79075,63069,Shipped,M,2,0
79076,63069,Shipped,M,1,0
79077,63071,Shipped,M,1,0
79091,63079,Shipped,M,1,0
79094,63082,Shipped,M,1,0
79100,63086,Shipped,M,4,0
79109,63093,Shipped,M,1,0
79113,63097,Shipped,M,1,0
79124,63104,Shipped,M,4,0
79125,63104,Shipped,M,1,0
79136,63114,Shipped,M,2,0
79139,63119,Shipped,M,4,0
79142,63121,Shipped,M,1,0
79148,63126,Shipped,M,1,0
79152,63127,Shipped,M,2,0
79162,63135,Shipped,M,1,0
79163,63135,Shipped,M,1,0
79165,63138,Shipped,M,1,0
79183,63149,Shipped,M,1,0
79189,63155,Shipped,M,1,0
79194,63157,Shipped,M,4,0
79196,63158,Shipped,M,1,0
79199,63160,Shipped,M,1,0
79206,63166,Shipped,M,1,0
79209,63170,Shipped,M,1,0
79213,63172,Shipped,M,4,0
79218,63176,Shipped,M,1,0
79234,63190,Shipped,M,3,0
79235,63190,Shipped,M,1,0
79236,63192,Shipped,M,1,0
79251,63207,Shipped,M,1,0
79256,63210,Shipped,M,2,0
79259,63213,Shipped,M,1,0
79269,63218,Shipped,M,4,0
